Date,NK_Open,NK_High,NK_Low,NK_Close
2009/7/30,10155.71,10169.68,10067.51,10165.21
2009/7/31,10275.14,10359.07,10259.57,10356.83
2009/8/3,10355.23,10380.57,10322,10352.47
2009/8/4,10438.4,10479.19,10358.48,10375.01
2009/8/5,10405.05,10406.1,10252.53,10252.53
2009/8/6,10266.01,10426.14,10266.01,10388.09
2009/8/7,10365.71,10412.09,10249.04,10412.09
2009/8/10,10530.62,10585.37,10487.7,10524.26
2009/8/11,10514.74,10587.36,10512.21,10585.46
2009/8/12,10486.36,10526.35,10434.09,10435
2009/8/13,10508.09,10556.28,10489.12,10517.19
2009/8/14,10551.33,10630.38,10539.43,10597.33
2009/8/17,10521.02,10521.02,10268.61,10268.61
2009/8/18,10208.12,10325.06,10181.1,10284.96
2009/8/19,10269.97,10327.17,10195.11,10204
2009/8/20,10254.53,10407.3,10204.26,10383.41
2009/8/21,10375.22,10375.22,10142.22,10238.2
2009/8/24,10389.57,10591,10388.78,10581.05
2009/8/25,10515.57,10566.31,10469.69,10497.36
2009/8/26,10554.44,10668.74,10526.51,10639.71
2009/8/27,10570.78,10575.79,10400.83,10473.97
2009/8/28,10546.88,10560.44,10471.63,10534.14
2009/8/31,10608.16,10767,10423.9,10492.53
2009/9/1,10453.37,10577.19,10438.51,10530.06
2009/9/2,10378.08,10378.08,10215.6,10280.46
2009/9/3,10240.02,10290.83,10185.38,10214.64
2009/9/4,10256.49,10256.49,10143.26,10187.11
2009/9/7,10288.56,10326.45,10274.38,10320.94
2009/9/8,10353.51,10393.23,10300.5,10393.23
2009/9/9,10343.8,10390.25,10249.11,10312.14
2009/9/10,10385.35,10521.14,10382.99,10513.67
2009/9/11,10519.33,10522.23,10407.97,10444.33
2009/9/14,10388.32,10388.32,10170.74,10202.06
2009/9/15,10255.73,10292.47,10183.3,10217.62
2009/9/16,10288.72,10394.56,10247.24,10270.77
2009/9/17,10373.25,10443.8,10340.14,10443.8
2009/9/18,10379.21,10399.42,10292.5,10370.54
2009/9/24,10405.53,10566.98,10386.88,10544.22
2009/9/25,10395.45,10395.45,10228.6,10265.98
2009/9/28,10136.24,10151.6,9971.05,10009.52
2009/9/29,10089.11,10125.88,10059.87,10100.2
2009/9/30,10105.17,10138.04,10063.69,10133.23
2009/10/1,10072.64,10077.22,9965.06,9978.64
2009/10/2,9848.07,9852.17,9714.18,9731.87
2009/10/5,9733.07,9751.56,9669.31,9674.49
2009/10/6,9744.42,9744.42,9628.67,9691.8
2009/10/7,9750.24,9821.74,9735.68,9799.6
2009/10/8,9806.03,9863.34,9746.15,9832.47
2009/10/9,9893.63,10016.39,9857.39,10016.39
2009/10/13,10066.85,10116.72,10039.62,10076.56
2009/10/14,10096.01,10096.01,10016.24,10060.21
2009/10/15,10194.91,10272.62,10184.81,10238.65
2009/10/16,10276.4,10290.31,10216.14,10257.56
2009/10/19,10179.46,10264.44,10125.33,10236.51
2009/10/20,10329.3,10357.59,10307.59,10336.84
2009/10/21,10292.39,10350.45,10292.39,10333.39
2009/10/22,10251.09,10274.61,10159.66,10267.17
2009/10/23,10335.34,10364.17,10271.71,10282.99
2009/10/26,10271.84,10397.69,10250.84,10362.62
2009/10/27,10283.46,10290.92,10201.93,10212.46
2009/10/28,10182.14,10209.2,10060.39,10075.05
2009/10/29,9941.57,9945.41,9850.12,9891.1
2009/10/30,10006.84,10049.59,9984.33,10034.74
2009/11/2,9903.77,9904.61,9736.14,9802.95
2009/11/4,9785.28,9845,9767.91,9844.31
2009/11/5,9803.5,9825.82,9691.69,9717.44
2009/11/6,9812.73,9849.72,9767,9789.35
2009/11/9,9777.64,9845.9,9731.59,9808.99
2009/11/10,9904.68,9979.46,9857.1,9870.73
2009/11/11,9890.18,9949.71,9849.99,9871.68
2009/11/12,9921.45,9943.57,9788.49,9804.49
2009/11/13,9793.19,9805.2,9719.38,9770.31
2009/11/16,9784.14,9802.53,9725.81,9791.18
2009/11/17,9834.58,9847.64,9715.28,9729.93
2009/11/18,9723.23,9788.81,9631.83,9676.8
2009/11/19,9691.86,9691.86,9496.07,9549.47
2009/11/20,9460.21,9513.6,9423.66,9497.68
2009/11/24,9511,9511,9397.79,9401.58
2009/11/25,9381.9,9453.7,9366.33,9441.64
2009/11/26,9354.8,9457.24,9324.99,9383.24
2009/11/27,9257.2,9257.2,9076.41,9081.52
2009/11/30,9189.17,9353.74,9162.18,9345.55
2009/12/1,9281.82,9572.2,9233.2,9572.2
2009/12/2,9551.79,9643.32,9514.15,9608.94
2009/12/3,9707.02,9977.67,9707.02,9977.67
2009/12/4,10019.24,10022.59,9902.83,10022.59
2009/12/7,10131.9,10204.58,10106.31,10167.6
2009/12/8,10079.81,10149.32,10079.81,10140.47
2009/12/9,10048.94,10048.94,9985.97,10004.72
2009/12/10,9964.05,10035.92,9834.22,9862.82
2009/12/11,9958,10107.87,9916.21,10107.87
2009/12/14,10126.61,10126.61,10009.6,10105.68
2009/12/15,10053.45,10111.76,10033.9,10083.48
2009/12/16,10179.33,10222.22,10117.12,10177.41
2009/12/17,10199.92,10260.12,10163.8,10163.8
2009/12/18,10110.64,10157.25,10027.85,10142.05
2009/12/21,10196.71,10215.49,10183.47,10183.47
2009/12/22,10256,10378.03,10235.22,10378.03
2009/12/24,10413.37,10558.41,10413.37,10536.92
2009/12/25,10546.97,10546.97,10476.65,10494.71
2009/12/28,10521.81,10652.99,10513.55,10634.23
2009/12/29,10611.85,10683.12,10597.41,10638.06
2009/12/30,10707.51,10707.51,10546.44,10546.44
2010/1/4,10609.34,10694.49,10608.14,10654.79
2010/1/5,10719.44,10791.04,10655.57,10681.83
2010/1/6,10709.55,10768.61,10661.17,10731.45
2010/1/7,10742.75,10774,10636.67,10681.66
2010/1/8,10743.3,10816.45,10677.56,10798.32
2010/1/12,10770.35,10905.39,10763.68,10879.14
2010/1/13,10795.48,10866.62,10729.86,10735.03
2010/1/14,10778.07,10909.94,10774.25,10907.68
2010/1/15,10917.41,10982.1,10878.83,10982.1
2010/1/18,10887.61,10895.1,10781.03,10855.08
2010/1/19,10866.83,10866.83,10749.47,10764.9
2010/1/20,10834.91,10860.93,10724.57,10737.52
2010/1/21,10704.79,10886.64,10649.84,10868.41
2010/1/22,10740.21,10768.07,10528.33,10590.55
2010/1/25,10478.31,10557.64,10414.58,10512.69
2010/1/26,10506.15,10566.49,10324.98,10325.28
2010/1/27,10344.07,10373.82,10252.08,10252.08
2010/1/28,10309.73,10462.7,10296.98,10414.29
2010/1/29,10308.05,10324.37,10198.04,10198.04
2010/2/1,10212.36,10224.83,10129.91,10205.02
2010/2/2,10310.98,10396.48,10287.74,10371.09
2010/2/3,10428.12,10436.52,10356.03,10404.33
2010/2/4,10434.52,10438.41,10279.57,10355.98
2010/2/5,10162.34,10166.3,10036.33,10057.09
2010/2/8,10007.47,10063.53,9942.05,9951.82
2010/2/9,9876.61,9956.79,9867.39,9932.9
2010/2/10,10024.26,10049.87,9963.99,9963.99
2010/2/12,10085.35,10099.46,10014.5,10092.19
2010/2/15,10097.82,10119.47,10012.53,10013.3
2010/2/16,10044.53,10062.27,10019.43,10034.25
2010/2/17,10161.72,10306.83,10150.24,10306.83
2010/2/18,10324.98,10340.38,10285.05,10335.69
2010/2/19,10334.4,10354.42,10123.58,10123.58
2010/2/22,10302.07,10449.75,10298.15,10400.47
2010/2/23,10327.64,10375.55,10280.33,10352.1
2010/2/24,10205.15,10243.2,10129.65,10198.83
2010/2/25,10256.1,10267.43,10087.21,10101.96
2010/2/26,10107.08,10171.22,10085.13,10126.03
2010/3/1,10128.73,10215.15,10116.86,10172.06
2010/3/2,10199.19,10238.96,10150.3,10221.84
2010/3/3,10193.95,10274.09,10186.68,10253.14
2010/3/4,10255.69,10263.48,10134.37,10145.72
2010/3/5,10254.61,10376.41,10254.61,10368.96
2010/3/8,10538.12,10586.97,10514.28,10585.92
2010/3/9,10567.32,10593.27,10542.81,10567.65
2010/3/10,10555.85,10588.69,10547.34,10563.92
2010/3/11,10627.99,10664.95,10588.86,10664.95
2010/3/12,10777.49,10777.49,10699.3,10751.26
2010/3/15,10802.11,10808.84,10708.97,10751.98
2010/3/16,10718.63,10776.52,10716.2,10721.71
2010/3/17,10789.24,10864.3,10761.89,10846.98
2010/3/18,10841.71,10845.73,10731.66,10744.03
2010/3/19,10785.88,10826.76,10775.57,10824.72
2010/3/23,10793.05,10817.78,10766.65,10774.15
2010/3/24,10829.36,10880.62,10769.18,10815.03
2010/3/25,10857.81,10872.45,10808.71,10828.85
2010/3/26,10895.29,11001.59,10889.33,10996.37
2010/3/29,10909.98,10990.75,10901.2,10986.47
2010/3/30,11022.2,11108.82,11003.35,11097.14
2010/3/31,11138.72,11147.62,11085.55,11089.94
2010/4/1,11178.92,11272.73,11118.18,11244.4
2010/4/2,11274.18,11313.98,11235.98,11286.09
2010/4/5,11380.63,11408.17,11306.62,11339.3
2010/4/6,11350.7,11358.45,11217.25,11282.32
2010/4/7,11296.31,11350.57,11260.42,11292.83
2010/4/8,11179.67,11232.36,11159.45,11168.2
2010/4/9,11174.62,11204.87,11148.8,11204.34
2010/4/12,11300.79,11351.55,11248.57,11251.9
2010/4/13,11202.92,11212.65,11088.48,11161.23
2010/4/14,11213.46,11270.2,11161.01,11204.9
2010/4/15,11310.07,11316.66,11255.8,11273.79
2010/4/16,11230.53,11230.53,11084.72,11102.18
2010/4/19,10929.64,10953.9,10878.99,10908.77
2010/4/20,10960.11,10999.57,10890.82,10900.68
2010/4/21,11031.79,11093.3,11023.88,11090.05
2010/4/22,10988.01,10989.62,10866.23,10949.09
2010/4/23,10930.9,10967.12,10865.92,10914.46
2010/4/26,11039.59,11165.79,11035.66,11165.79
2010/4/27,11109.26,11213.45,11108.72,11212.66
2010/4/28,11005.51,11008.88,10882.4,10924.79
2010/4/30,11062.12,11092.52,11035.27,11057.4
2010/5/6,10847.9,10847.9,10682.61,10695.69
2010/5/7,10472.7,10472.77,10257.32,10364.59
2010/5/10,10399.05,10540.52,10362.34,10530.7
2010/5/11,10643.24,10643.28,10392.47,10411.1
2010/5/12,10465.03,10501.72,10345.19,10394.03
2010/5/13,10542.77,10638.23,10535.94,10620.55
2010/5/14,10453.4,10551.69,10390.77,10462.51
2010/5/17,10329.37,10331.87,10158.3,10235.76
2010/5/18,10313.14,10336.53,10197.74,10242.64
2010/5/19,10087.33,10186.84,10041.93,10186.84
2010/5/20,10121.85,10161.7,9999.59,10030.31
2010/5/21,9823.84,9829.36,9696.63,9784.54
2010/5/24,9754.99,9793.46,9693.07,9758.4
2010/5/25,9632.14,9642.6,9432.09,9459.89
2010/5/26,9567.35,9622.4,9477.45,9522.66
2010/5/27,9419.3,9642.16,9395.29,9639.72
2010/5/28,9806.06,9824.85,9699.14,9762.98
2010/5/31,9735.47,9831.73,9728.42,9768.7
2010/6/1,9747.26,9747.26,9658.44,9711.83
2010/6/2,9604.45,9763.41,9560.16,9603.24
2010/6/3,9758.82,9920.18,9758.82,9914.19
2010/6/4,9909.24,9962.42,9868.09,9901.19
2010/6/7,9705.36,9714.42,9502.62,9520.8
2010/6/8,9448.79,9587.65,9434.81,9537.94
2010/6/9,9475.57,9487.91,9378.23,9439.13
2010/6/10,9476.78,9544.04,9437.47,9542.65
2010/6/11,9701.32,9764.73,9673.6,9705.25
2010/6/14,9824.93,9882.05,9819.95,9879.85
2010/6/15,9845.65,9911.73,9826.44,9887.89
2010/6/16,10043.1,10109.86,10033.24,10067.15
2010/6/17,10009.25,10053.45,9989.21,9999.4
2010/6/18,10027.98,10029.11,9965.16,9995.02
2010/6/21,10109.27,10251.9,10109.27,10238.01
2010/6/22,10131.91,10183.89,10105.48,10112.89
2010/6/23,9973,9975.01,9912.8,9923.7
2010/6/24,9902.62,10009.37,9893.75,9928.34
2010/6/25,9778.7,9794.98,9697.87,9737.48
2010/6/28,9758.91,9762.23,9679.17,9693.94
2010/6/29,9718.4,9760.02,9548.98,9570.67
2010/6/30,9396.45,9420.14,9347.07,9382.64
2010/7/1,9296.86,9297.45,9147.68,9191.6
2010/7/2,9234.56,9259.14,9160.47,9203.71
2010/7/5,9230,9282.9,9213.79,9266.78
2010/7/6,9158.28,9351.11,9091.7,9338.04
2010/7/7,9322.56,9329.64,9223.8,9279.65
2010/7/8,9462.82,9545.99,9456.19,9535.74
2010/7/9,9601.62,9610.59,9516.97,9585.32
2010/7/12,9540.47,9632.89,9533.56,9548.11
2010/7/13,9592.87,9629.98,9502.24,9537.23
2010/7/14,9707.5,9807.36,9693.33,9795.24
2010/7/15,9701.14,9726.94,9667,9685.53
2010/7/16,9600.88,9636.84,9392.21,9408.36
2010/7/20,9245,9377.5,9242,9300.46
2010/7/21,9397,9397,9222.5,9278.83
2010/7/22,9222,9253.5,9173.5,9220.88
2010/7/23,9433,9473.5,9363.5,9430.96
2010/7/26,9533,9558,9488,9503.66
2010/7/27,9508,9538.5,9478.5,9496.85
2010/7/30,9654,9654,9499.5,9537.3
2010/8/2,9579,9679.5,9544.5,9570.31
2010/8/3,9729,9749.5,9629.5,9694.01
2010/8/4,9604,9604,9474.5,9489.34
2010/8/5,9664,9684.5,9574.5,9653.92
2010/8/6,9549,9654.5,9539,9642.12
2010/8/9,9514,9572.49,9509,9572.49
2010/8/10,9619,9664.5,9504.5,9551.05
2010/8/11,9429,9444.5,9279.5,9292.85
2010/8/12,9114,9212.59,9054.5,9212.59
2010/8/13,9204,9274.5,9154.5,9253.46
2010/8/16,9124,9209.5,9089.5,9196.67
2010/8/17,9084,9189.5,9079,9161.68
2010/8/18,9252,9278.5,9149.5,9240.54
2010/8/19,9238,9369,9233,9362.68
2010/8/20,9209,9284.5,9164,9179.38
2010/8/23,9129,9169.5,9084.5,9116.69
2010/8/24,9019,9069.5,8979.5,8995.14
2010/8/25,8894,8944.5,8799.5,8845.39
2010/8/26,8889,8906.48,8829.5,8906.48
2010/8/27,8814,9019.5,8809.5,8991.06
2010/8/30,9174,9284.5,9119.5,9149.26
2010/8/31,8999,9009.5,8819.5,8824.06
2010/9/1,8824,8934.5,8799.5,8927.02
2010/9/2,9084,9094,8959.5,9062.84
2010/9/3,9109,9144.5,9049.5,9114.13
2010/9/6,9204,9307.5,9174.5,9301.32
2010/9/7,9217,9312.5,9207.5,9226
2010/9/8,9087,9102.5,8997.5,9024.6
2010/9/9,9128,9133.5,9068.5,9098.39
2010/9/10,9153,9293.5,9133,9239.17
2010/9/13,9358,9398.5,9313,9321.82
2010/9/14,9308,9323.5,9253.5,9299.31
2010/9/15,9243,9578.5,9193.5,9516.56
2010/9/16,9628,9628,9478.5,9509.5
2010/9/17,9598,9643.5,9553.5,9626.09
2010/9/21,9688,9693.5,9578.5,9602.11
2010/9/22,9558,9623.5,9543.5,9566.32
2010/9/24,9418,9603.5,9413,9471.67
2010/9/27,9556,9613.5,9538,9603.14
2010/9/28,9514,9549.5,9469.5,9495.76
2010/9/29,9529,9604.5,9499.5,9559.38
2010/9/30,9559,9569.5,9369.35,9369.35
2010/10/1,9454,9474.5,9354.5,9404.23
2010/10/4,9404,9514.5,9359.5,9381.06
2010/10/5,9339,9539.5,9334,9518.76
2010/10/6,9594,9694.5,9569.5,9691.43
2010/10/7,9649,9719.5,9649,9684.81
2010/10/8,9644,9674.5,9588.88,9588.88
2010/10/12,9642,9644,9384,9388.64
2010/10/13,9474,9504.5,9389.5,9403.51
2010/10/14,9509,9614.5,9479.5,9583.51
2010/10/15,9544,9554.5,9474.5,9500.25
2010/10/18,9519,9559.5,9469.5,9498.49
2010/10/19,9489,9574.5,9484,9539.45
2010/10/20,9404,9409,9309.5,9381.6
2010/10/21,9439,9481.5,9329.5,9376.48
2010/10/22,9409,9454.5,9389,9426.71
2010/10/25,9439,9459.5,9389.5,9401.16
2010/10/26,9389,9459.5,9364.5,9377.38
2010/10/27,9434,9454.5,9328.5,9387.03
2010/10/28,9368,9413.5,9348.5,9366.03
2010/10/29,9313,9333.5,9163.5,9202.45
2010/11/1,9163,9271,9128.5,9154.72
2010/11/2,9133,9163.5,9123.5,9159.98
2010/11/4,9283,9368.5,9283,9358.78
2010/11/5,9523,9683.5,9518,9625.99
2010/11/8,9698,9735.5,9683.5,9732.92
2010/11/9,9663,9718.5,9648.5,9694.49
2010/11/10,9748,9838.5,9743,9830.52
2010/11/11,9868,9878.5,9833.5,9861.46
2010/11/12,9808,9848.5,9718.5,9724.81
2010/11/15,9803,9833.5,9743.5,9827.51
2010/11/16,9898,9908,9793.5,9797.1
2010/11/17,9703,9811.66,9698,9811.66
2010/11/18,9823,10013.63,9803.5,10013.63
2010/11/19,10128,10133.5,10018.5,10022.39
2010/11/22,10143,10158.5,10088.5,10115.19
2010/11/24,9923,10063.5,9898.5,10030.11
2010/11/25,10103,10118.5,10038.5,10079.76
2010/11/26,10083,10133.5,10038,10039.56
2010/11/29,10078,10148.5,10038.5,10125.99
2010/11/30,10068,10103.5,9937.04,9937.04
2010/12/1,9948,9988.05,9913.5,9988.05
2010/12/2,10178,10193,10143.5,10168.52
2010/12/3,10173.5,10178.5,10153.5,10178.32
2010/12/6,10173,10178,10138.5,10167.23
2010/12/7,10158,10163.5,10093.5,10141.1
2010/12/8,10203,10263.5,10183.5,10232.33
2010/12/9,10286,10293,10243.5,10285.88
2010/12/10,10263,10323,10183.5,10211.95
2010/12/13,10203,10293.89,10195.5,10293.89
2010/12/14,10268,10318.5,10258,10316.77
2010/12/15,10313,10333.5,10278.5,10309.78
2010/12/16,10303,10353.5,10288.5,10311.29
2010/12/17,10313,10328.5,10283.5,10303.83
2010/12/20,10288,10293.5,10178.5,10216.41
2010/12/21,10268,10400.5,10263,10370.53
2010/12/22,10348,10393.5,10323.5,10346.48
2010/12/24,10263,10279.19,10258.5,10279.19
2010/12/27,10293,10383.5,10293,10355.99
