DATE,OPEN,HIGH,LOW,CLOSE
20081007,-4.623,-4.494,-4.517,-3.075
20081008,-3.116,-3.451,-7.935,-9.849
20081009,-8.801,-5.843,-0.645,-0.499
20081010,-1.67,-4.628,-11.461,-10.116
20081014,-6.986,4.757,3.541,13.235
20081015,11.052,1.529,9.755,1.052
20081016,0.11,-2.11,-9.156,-12.111
20081017,-9.142,-7.018,0.954,2.745
20081020,2.255,3.087,1.72,3.523
20081021,4.065,3.48,5.025,3.284
20081022,0.642,-1.728,-5.175,-7.028
20081023,-7.333,-7.333,-7.889,-2.494
20081024,-1.851,-1.851,-4.719,-10.088
20081027,-10.319,-6.297,-6.843,-6.567
20081028,-5.78,-3.258,-2.071,6.211
20081029,8.042,7.397,10.142,7.456
20081030,6.6,9.506,6.6,9.494
20081031,7.997,-0.206,3.648,-5.144
20081104,-2.893,1.432,1.421,6.08
20081105,5.817,4.061,5.768,4.365
20081106,1.609,-1.491,-4.546,-6.757
20081107,-6.605,-5.615,-6.335,-3.617
20081110,-0.715,2.65,5.254,5.645
20081111,2.866,-0.55,-0.085,-3.042
20081112,-3.062,-3.07,-1.509,-1.3
20081113,-1.512,-2.514,-5.095,-5.397
20081114,-2.2,1.453,2.782,2.68
20081117,-0.134,0.895,-1.92,0.709
20081118,0.581,-3.808,1.01,-2.305
20081119,-1.271,-0.837,-2.272,-0.665
20081120,-1.939,-2.667,-5.219,-7.141
20081121,-6.98,-1.922,-3.93,2.661
20081125,5.45,4.43,8.033,5.091
20081126,2.506,-0.468,1.532,-1.339
20081127,0.986,1.679,1.835,1.931
20081128,1.063,0.7,0.434,1.645
20081201,0.763,-0.633,-0.352,-1.361
20081202,-2.367,-2.367,-5.488,-6.564
20081203,-3.709,-2.573,0.332,1.77
20081204,0.811,0.635,-0.508,-1.003
20081205,-0.689,-1.033,0.746,-0.085
20081208,-0.055,4.077,0.635,5.067
20081209,4.797,1.677,4.374,0.799
20081210,0.163,2.387,0.733,3.1
20081211,3.129,0.179,1.694,0.694
20081212,-0.5,-1.267,-5.193,-5.718
20081215,-2.942,1.033,3.186,5.075
20081216,3.049,-0.76,1.443,-1.122
20081217,0.577,1.231,-0.54,0.518
20081218,-1.081,-0.147,1.287,0.633
20081219,0.873,0.17,0.418,-0.912
20081222,-0.438,0.091,0.27,1.563
20081224,0.322,-1.373,-1.372,-2.398
20081225,-1.151,-0.375,0.641,0.963
20081226,1.288,1.629,0.936,1.615
20081229,0.969,0.262,0.316,0.087
20081230,-0.115,1.088,0.742,1.277
20090105,3.105,2.978,3.216,2.051
20090106,1.532,0.477,0.473,0.416
20090107,0.042,1.669,0.839,1.729
20090108,0.103,-1.911,-2.554,-4.006
20090109,-2.329,-2.121,-1.17,-0.447
20090113,-2.265,-2.532,-4.282,-4.904
20090114,-3.577,-2.515,-0.553,0.291
20090115,-1.391,-2.457,-4.42,-5.045
20090116,-2.241,-0.307,0.868,2.545
20090119,2.348,0.815,1.895,0.324
20090120,-1.589,-1.95,-3.206,-2.341
20090121,-2.94,-2.237,-1.686,-2.056
20090122,0.481,0.529,-0.248,1.882
20090123,-0.287,-1.078,-0.831,-3.881
20090126,-3.204,-2.007,-0.963,-0.818
20090127,0.886,3.869,1.437,4.815
20090128,3.402,0.694,1.966,0.559
20090129,1.832,1.624,2.518,1.772
20090130,-0.713,-1.976,-2.697,-3.167
20090202,-2.92,-2.325,-1.618,-1.513
20090203,-0.578,1.604,0.071,-0.617
20090204,0.435,0.007,0.802,2.691
20090205,1.112,0.111,0.474,-1.117
20090206,0.857,0.923,1.659,1.585
20090209,1.525,1.08,-0.803,-1.341
20090210,-1.368,-1.623,-0.652,-0.29
20090212,-2.821,-3.281,-2.969,-3.074
20090213,-0.68,0.32,0.578,0.956
20090216,-0.73,-1.064,-0.461,-0.376
20090217,-0.552,-1.209,-1.029,-1.36
20090218,-1.972,-1.894,-1.812,-1.463
20090219,0.849,1.011,0.778,0.308
20090220,-0.794,-1.158,-2.081,-1.887
20090223,-3.093,-1.837,-2.37,-0.544
20090224,-0.653,-1.992,-0.756,-1.469
20090225,1.391,2.715,2.42,2.616
20090226,1.377,1.709,1.39,-0.044
20090227,-0.096,-0.132,-0.251,1.471
20090302,-0.123,-1.801,-2.45,-3.883
20090303,-3.78,-2.254,-2.046,-0.695
20090304,-0.434,0.445,0.228,0.843
20090305,2.614,2.858,3.205,1.936
20090306,-0.105,-2.753,-2.33,-3.566
20090309,-1.889,-1.198,-1.953,-1.221
20090310,-1.844,-1.956,-0.103,-0.439
20090311,1.485,4.044,1.982,4.451
20090312,2.141,-0.662,0.507,-2.441
20090313,-0.264,3.036,1.416,5.026
20090316,4.409,2.392,4.412,1.766
20090317,1.781,2.701,1.221,3.13
20090318,3.037,1.09,2.194,0.289
20090319,0.138,-0.252,0.091,-0.329
20090323,-0.937,2.399,0.254,3.336
20090324,4.812,3.29,4.621,3.266
20090325,1.96,0.57,1.142,-0.098
20090326,-0.821,1.015,-0.102,1.827
20090327,3.285,2.321,2.857,-0.108
20090330,-1.037,-2.196,-4.637,-4.637
20090331,-5.024,-3.139,-1.809,-1.548
20090401,-0.318,-0.38,-0.047,2.945
20090402,3.373,4.561,4.419,4.31
20090403,4.174,1.622,2.885,0.344
20090406,0.484,1.202,1.316,1.228
20090407,-0.205,-1.204,-0.38,-0.284
20090408,-1.046,-1.346,-2.563,-2.73
20090409,-0.937,1.755,1.249,3.667
20090410,4.248,1.645,2.197,0.537
20090413,-1.234,-0.49,0.354,-0.444
20090414,0.286,-0.697,-1.567,-0.92
20090415,-2.01,-1.815,-0.79,-1.134
20090416,0.803,2.574,0.455,0.141
20090417,0.067,-0.853,1.299,1.725
20090420,0.51,-0.218,-0.237,0.193
20090421,-1.102,-1.485,-2.306,-2.42
20090422,-0.279,0.009,0.815,0.183
20090423,-0.007,0.653,-0.409,1.362
20090424,0.626,-0.087,0.543,-1.584
20090427,-0.554,-0.139,-0.535,0.211
20090428,-1.203,-0.361,-1.805,-2.701
20090430,-0.727,0.409,1.422,3.862
20090501,2.673,1.932,2.427,1.675
20090507,2.825,4.004,3.046,4.448
20090508,2.699,0.835,2.704,0.501
20090511,1.162,0.416,-0.073,0.203
20090512,-1.089,-1.21,-0.474,-1.636
20090513,-0.562,-0.108,-0.212,0.449
20090514,-1.01,-1.674,-2.471,-2.677
20090515,-0.676,0.522,0.973,1.866
20090518,0.184,-1.131,-1.579,-2.473
20090519,0.06,1.719,1.863,2.746
20090520,2.159,0.776,1.566,0.583
20090521,-0.99,-1.21,-1.315,-0.865
20090522,-1.347,-0.2,-0.69,-0.415
20090525,0.976,1.446,1.298,1.305
20090526,1.271,-0.245,-0.152,-0.388
20090527,0.664,1.18,1.927,1.365
20090528,-0.781,0.016,-0.62,0.134
20090529,1.326,0.314,0.779,0.75
20090601,0.414,1.762,0.684,1.617
20090602,2.665,1.044,2.22,0.274
20090603,-0.52,-0.193,0.148,0.384
20090604,-0.339,-0.319,-0.663,-0.749
20090605,0.633,0.323,0.668,1.019
20090608,0.784,1.413,0.993,0.994
20090609,-0.052,-0.589,-0.617,-0.802
20090610,0.096,1.366,0.592,2.07
20090611,1.607,0.307,1.469,-0.102
20090612,0.948,1.472,0.919,1.536
20090615,0.379,-0.436,-0.213,-0.953
20090616,-2.117,-1.844,-2.798,-2.898
20090617,-2.127,-0.97,-0.485,0.898
20090618,0.745,-0.685,-0.578,-1.403
20090619,-0.21,0.454,0.558,0.847
20090622,0.309,0.652,0.611,0.408
20090623,-0.948,-1.786,-2.614,-2.856
20090624,-1.026,-0.907,0.239,0.425
20090625,0.327,2.531,0.885,2.123
20090626,2.307,0.221,1.802,0.827
20090629,0.136,0.512,-0.463,-0.955
20090630,0.306,0.566,1.489,1.773
20090701,-0.073,0.855,-0.212,-0.186
20090702,1.05,-0.92,-0.045,-0.644
20090703,-2.452,-1.794,-1.824,-0.61
20090706,-0.135,-0.452,-0.418,-1.387
20090707,-0.256,-0.383,-0.322,-0.342
20090708,-1.711,-1.835,-2.225,-2.381
20090709,-2.186,-1.828,-1.251,-1.386
20090710,-0.038,-0.15,-0.278,-0.041
20090713,-1.04,-0.281,-2.347,-2.584
20090714,-0.749,-0.639,1.277,2.31
20090715,1.454,0.529,0.913,0.08
20090716,0.925,1.658,0.715,0.805
20090717,0.211,-0.73,0.466,0.546
20090721,1.043,2.427,1.572,2.696
20090722,1.36,1.016,1.045,0.734
20090723,0.716,1.129,0.985,0.715
20090724,2.011,0.896,1.636,1.536
20090727,1.119,2.281,1.522,1.439
20090728,0.954,-0.618,0.344,-0.014
20090729,-0.804,0.444,-0.137,0.257
20090730,1.187,0.076,0.314,0.513
20090731,1.169,1.845,1.89,1.868
20090803,0.776,0.207,0.607,-0.042
20090804,0.8,0.946,0.353,0.217
20090805,-0.32,-0.7,-1.028,-1.188
20090806,-1.345,0.192,0.131,1.314
20090807,0.966,-0.135,-0.165,0.231
20090810,1.578,1.651,2.302,1.072
20090811,-0.151,0.019,0.233,0.58
20090812,-0.27,-0.578,-0.746,-1.432
20090813,0.207,0.284,0.526,0.785
20090814,0.411,0.699,0.478,0.759
20090817,-0.288,-1.034,-2.603,-3.151
20090818,-3.019,-1.88,-0.856,0.159
20090819,0.604,0.02,0.138,-0.79
20090820,-0.15,0.773,0.09,1.743
20090821,1.17,-0.309,-0.61,-1.408
20090824,0.138,2.058,2.402,3.294
20090825,1.205,-0.233,0.776,-0.794
20090826,0.369,0.965,0.541,1.347
20090827,0.155,-0.875,-1.201,-1.57
20090828,-0.226,-0.145,0.678,0.573
20090831,0.579,1.937,-0.457,-0.396
20090901,-1.47,-1.779,0.14,0.357
20090902,-0.723,-1.9,-2.159,-2.399
20090903,-1.339,-0.844,-0.296,-0.642
20090904,0.161,-0.334,-0.414,-0.27
20090907,0.312,0.68,1.284,1.305
20090908,0.629,0.645,0.254,0.698
20090909,-0.094,-0.029,-0.5,-0.783
20090910,0.401,1.252,1.298,1.935
20090911,1.282,0.01,0.24,-0.662
20090914,-1.253,-1.281,-2.306,-2.347
20090915,-1.285,-0.927,0.123,0.152
20090916,0.321,0.987,0.626,0.519
20090917,0.818,0.473,0.903,1.671
20090918,0.057,-0.426,-0.462,-0.704
20090924,0.253,1.598,0.913,1.661
20090925,-0.097,-1.637,-1.536,-2.674
20090928,-2.525,-2.374,-2.55,-2.53
20090929,-0.466,-0.254,0.887,0.902
20090930,0.159,0.12,0.038,0.326
20091001,-0.322,-0.602,-0.985,-1.537
20091002,-2.255,-2.259,-2.55,-2.504
20091005,-1.175,-1.026,-0.463,-0.591
20091006,0.117,-0.073,-0.421,0.179
20091007,0.06,0.79,1.105,1.106
20091008,0.571,0.423,0.107,0.335
20091009,0.889,1.54,1.135,1.853
20091013,1.736,0.997,1.832,0.599
20091014,0.289,-0.205,-0.233,-0.162
20091015,0.975,1.734,1.669,1.758
20091016,0.796,0.172,0.307,0.185
20091019,-0.948,-0.252,-0.893,-0.205
20091020,1.461,0.903,1.784,0.975
20091021,-0.358,-0.069,-0.148,-0.033
20091022,-0.402,-0.735,-1.298,-0.643
20091023,0.819,0.868,1.097,0.154
20091026,-0.616,0.323,-0.203,0.771
20091027,0.113,-1.032,-0.478,-1.46
20091028,-0.99,-0.797,-1.397,-1.355
20091029,-2.391,-2.618,-2.112,-1.843
20091030,0.654,1.042,1.353,1.442
20091102,-1.035,-1.453,-2.517,-2.337
20091104,-1.204,-0.604,0.326,0.421
20091105,0.186,-0.195,-0.783,-1.297
20091106,0.094,0.243,0.774,0.737
20091109,-0.358,-0.039,-0.363,0.2
20091110,1.291,1.347,1.281,0.627
20091111,-0.147,-0.299,-0.072,0.01
20091112,0.316,-0.062,-0.626,-0.683
20091113,-1.301,-1.401,-0.709,-0.349
20091116,-0.092,-0.027,0.066,0.213
20091117,0.514,0.459,-0.108,-0.628
20091118,-1.139,-0.599,-0.863,-0.548
20091119,-0.323,-0.995,-1.42,-1.325
20091120,-2.419,-1.856,-0.765,-0.544
20091124,0.535,-0.027,-0.275,-1.017
20091125,-1.367,-0.604,-0.335,0.425
20091126,-0.289,0.037,-0.442,-0.62
20091127,-1.049,-2.138,-2.702,-3.268
20091130,-0.738,1.037,0.941,2.866
20091201,1.003,2.309,0.772,2.396
20091202,2.867,0.74,2.997,0.383
20091203,1.612,3.408,2.007,3.766
20091204,3.166,0.449,1.997,0.449
20091207,1.118,1.8,2.034,1.436
20091208,-0.515,-0.543,-0.263,-0.267
20091209,-0.307,-0.994,-0.935,-1.348
20091210,-0.848,-0.13,-1.531,-1.428
20091211,-0.061,0.714,0.83,2.454
20091214,1.679,0.185,0.937,-0.022
20091215,-0.725,-0.147,0.242,-0.22
20091216,1.244,1.086,0.826,0.927
20091217,0.202,0.37,0.46,-0.134
20091218,-0.879,-1.008,-1.347,-0.214
20091221,0.848,0.572,1.54,0.408
20091222,0.58,1.579,0.507,1.893
20091224,1.523,1.723,1.726,1.519
20091225,1.275,-0.108,0.606,-0.401
20091228,-0.239,1,0.352,1.321
20091229,0.852,0.282,0.794,0.036
20091230,0.897,0.228,-0.482,-0.865
20100104,-0.921,-0.122,0.583,1.022
20100105,1.032,0.899,0.446,0.253
20100106,-0.092,-0.208,0.053,0.463
20100107,0.31,0.05,-0.23,-0.465
20100108,0.005,0.393,0.384,1.086
20100112,0.251,0.819,0.803,0.746
20100113,0.233,-0.356,-0.315,-1.333
20100114,-0.161,0.398,0.413,1.595
20100115,1.285,0.659,0.966,0.68
20100118,-0.273,-0.795,-0.903,-1.163
20100119,-0.191,-0.26,-0.293,-0.834
20100120,-0.294,-0.054,-0.232,-0.255
20100121,-1.208,0.236,-0.699,1.212
20100122,0.33,-1.095,-1.148,-2.59
20100125,-2.469,-1.974,-1.086,-0.738
20100126,0.265,0.084,-0.864,-1.799
20100127,-1.555,-1.84,-0.709,-0.711
20100128,-0.333,0.853,0.437,1.57
20100129,-0.016,-1.331,-0.966,-2.098
20100201,-0.933,-0.969,-0.67,0.068
20100202,0.961,1.665,1.546,1.614
20100203,1.13,0.384,0.662,0.32
20100204,0.061,0.018,-0.741,-0.466
20100205,-2.643,-2.641,-2.395,-2.929
20100208,-1.536,-1.016,-0.944,-1.052
20100209,-1.316,-1.066,-0.754,-0.19
20100210,1.484,0.93,0.974,0.313
20100212,0.608,0.492,0.506,1.278
20100215,0.124,0.198,-0.02,-0.785
20100216,-0.529,-0.567,0.069,0.209
20100217,1.16,2.401,1.297,2.68
20100218,1.594,0.325,1.319,0.28
20100219,0.091,0.136,-1.582,-2.074
20100222,-0.313,0.916,1.71,2.698
20100223,0.248,-0.713,-0.173,-0.466
20100224,-1.193,-1.284,-1.477,-1.492
20100225,0.498,0.236,-0.42,-0.954
20100226,-1.464,-0.941,-0.021,0.238
20100301,0.214,0.431,0.314,0.454
20100302,0.693,0.233,0.33,0.488
20100303,-0.051,0.343,0.358,0.306
20100304,0.604,-0.103,-0.515,-1.053
20100305,-0.011,1.094,1.179,2.176
20100308,2.727,2.009,2.501,2.071
20100309,0.277,0.059,0.271,-0.173
20100310,-0.109,-0.043,0.043,-0.035
20100311,0.681,0.718,0.393,0.952
20100312,1.397,1.05,1.038,0.806
20100315,0.228,0.29,0.09,0.007
20100316,-0.776,-0.299,0.067,-0.282
20100317,0.657,0.811,0.425,1.162
20100318,0.485,-0.171,-0.281,-0.954
20100319,-0.516,-0.175,0.408,0.748
20100323,0.066,-0.083,-0.083,-0.468
20100324,0.336,0.579,0.023,0.379
20100325,0.262,-0.075,0.366,0.128
20100326,0.345,1.181,0.743,1.535
20100329,0.135,-0.099,0.109,-0.09
20100330,1.023,1.069,0.933,1.002
20100331,1.052,0.349,0.744,-0.065
20100401,0.36,1.116,0.294,1.383
20100402,0.849,0.365,1.054,0.37
20100405,0.94,0.829,0.627,0.47
20100406,-0.263,-0.437,-0.794,-0.504
20100407,-0.48,-0.069,0.384,0.093
20100408,-1.038,-1.047,-0.901,-1.11
20100409,-0.045,-0.245,-0.095,0.323
20100412,1.123,1.301,0.891,0.424
20100413,-0.87,-1.231,-1.433,-0.809
20100414,0.094,0.512,0.652,0.391
20100415,0.858,0.411,0.846,0.613
20100416,-0.706,-0.764,-1.532,-1.534
20100419,-2.716,-2.494,-1.873,-1.757
20100420,0.278,0.416,0.109,-0.074
20100421,0.652,0.849,1.214,1.722
20100422,-0.398,-0.939,-1.44,-1.279
20100423,-0.521,-0.205,-0.003,-0.317
20100426,0.989,1.795,1.55,2.277
20100427,0.629,0.426,0.66,0.419
20100428,-0.938,-1.841,-2.058,-2.601
20100430,0.513,0.757,1.395,1.207
20100506,-1.956,-2.23,-3.248,-3.326
20100507,-3.52,-3.519,-4.063,-3.145
20100510,-0.706,0.645,1.019,1.59
20100511,2.321,0.97,0.29,-1.142
20100512,-1.689,-1.339,-0.456,-0.164
20100513,0.74,1.292,1.827,2.156
20100514,-0.851,-0.817,-1.387,-1.499
20100517,-1.194,-2.105,-2.263,-2.191
20100518,-0.157,0.045,0.388,0.067
20100519,-2.214,-1.459,-1.54,-0.546
20100520,0.342,-0.247,-0.423,-1.549
20100521,-2.988,-3.325,-3.077,-2.481
20100524,-0.703,-0.366,-0.037,-0.268
20100525,-1.267,-1.552,-2.729,-3.107
20100526,-0.675,-0.21,0.48,0.661
20100527,-1.56,0.205,-0.871,1.222
20100528,4.024,1.877,3.183,1.271
20100531,-0.722,0.07,0.301,0.059
20100601,0.121,-0.863,-0.722,-0.584
20100602,-1.476,0.166,-1.023,-1.124
20100603,1.594,1.593,2.057,3.187
20100604,1.53,0.425,1.113,-0.131
20100607,-2.079,-2.521,-3.774,-3.918
20100608,-2.679,-1.314,-0.716,0.18
20100609,0.283,-1.046,-0.601,-1.041
20100610,0.013,0.59,0.63,1.091
20100611,2.342,2.286,2.471,1.69
20100614,1.266,1.194,1.502,1.783
20100615,0.211,0.3,0.066,0.081
20100616,1.986,1.979,2.083,1.797
20100617,-0.338,-0.56,-0.44,-0.675
20100618,0.187,-0.242,-0.241,-0.044
20100621,0.807,2.197,1.436,2.402
20100622,0.224,-0.666,-0.037,-1.23
20100623,-1.581,-2.072,-1.925,-1.889
20100624,-0.708,0.344,-0.192,0.047
20100625,-1.259,-2.165,-2,-1.941
20100628,-0.203,-0.335,-0.193,-0.448
20100629,-0.416,-0.023,-1.354,-1.28
20100630,-3.369,-3.544,-2.137,-1.984
20100701,-1.066,-1.311,-2.156,-2.057
20100702,-0.672,-0.413,0.14,0.132
20100705,-0.049,0.256,0.58,0.683
20100706,-0.78,0.732,-1.334,0.766
20100707,1.778,-0.23,1.443,-0.627
20100708,1.493,2.292,2.488,2.722
20100709,1.456,0.674,0.641,0.519
20100712,-0.639,0.232,0.174,-0.389
20100713,0.548,-0.03,-0.329,-0.114
20100714,1.188,1.825,1.991,2.669
20100715,-0.066,-0.823,-0.272,-1.126
20100716,-1.039,-0.931,-2.884,-2.903
20100720,-3.777,-2.728,-1.612,-1.153
20100721,1.631,0.208,-0.211,-0.233
20100722,-1.88,-1.539,-0.533,-0.626
20100723,2.262,2.35,2.05,2.253
20100726,1.055,0.888,1.321,0.768
20100727,-0.263,-0.204,-0.1,-0.072
20100730,1.524,1.204,0.221,0.425
20100802,-0.78,0.264,0.473,0.346
20100803,1.554,0.721,0.887,1.284
20100804,-1.293,-1.504,-1.623,-2.134
20100805,0.623,0.835,1.05,1.719
20100806,-1.197,-0.31,-0.371,-0.122
20100809,-0.367,-0.853,-0.315,-0.725
20100810,1.098,0.957,-0.047,-0.224
20100811,-1.995,-2.303,-2.396,-2.741
20100812,-3.398,-2.486,-2.455,-0.867
20100813,0.983,0.67,1.098,0.443
20100816,-0.873,-0.703,-0.713,-0.616
20100817,-0.439,-0.217,-0.116,-0.381
20100818,1.833,0.964,0.774,0.857
20100819,-0.151,0.971,0.908,1.313
20100820,-0.314,-0.906,-0.75,-1.977
20100823,-0.873,-1.246,-0.871,-0.685
20100824,-1.212,-1.097,-1.163,-1.342
20100825,-1.396,-1.388,-2.025,-1.679
20100826,-0.056,-0.426,0.34,0.688
20100827,-0.847,1.261,-0.227,0.945
20100830,4.003,2.896,3.458,1.744
20100831,-1.926,-3.007,-3.345,-3.619
20100901,-1.964,-0.836,-0.227,1.16
20100902,2.904,1.769,1.802,1.51
20100903,0.275,0.554,1,0.564
20100906,1.038,1.767,1.372,2.033
20100907,0.141,0.054,0.359,-0.813
20100908,-1.42,-2.281,-2.307,-2.207
20100909,0.45,0.34,0.786,0.814
20100910,0.274,1.737,0.709,1.535
20100913,2.215,1.123,1.952,0.891
20100914,-0.536,-0.801,-0.641,-0.242
20100915,-0.701,2.698,-0.651,2.309
20100916,4.081,0.515,3.053,-0.074
20100917,-0.312,0.161,0.788,1.219
20100921,0.933,0.517,0.261,-0.249
20100922,-1.351,-0.725,-0.366,-0.373
20100924,-1.476,-0.208,-1.377,-0.994
20100927,1.455,0.104,1.319,1.378
20100928,-0.44,-0.668,-0.721,-1.124
20100929,0.158,0.574,0.316,0.668
20100930,0.314,-0.365,-1.38,-2.008
20101001,-1.105,-0.998,-0.159,0.372
20101004,-0.53,0.421,0.053,-0.247
20101005,-0.694,0.262,-0.273,1.457
20101006,2.694,1.612,2.492,1.798
20101007,0.572,0.258,0.827,-0.068
20101008,-0.052,-0.464,-0.625,-0.995
20101012,-0.021,-0.316,-2.16,-2.11
20101013,-1.758,-1.457,0.059,0.158
20101014,0.369,1.151,0.954,1.896
20101015,0.367,-0.626,-0.053,-0.873
20101018,-0.262,0.052,-0.053,-0.019
20101019,-0.316,0.157,0.153,0.43
20101020,-0.9,-1.744,-1.857,-1.669
20101021,0.371,0.768,0.215,-0.055
20101022,-0.318,-0.285,0.636,0.534
20101025,0.318,0.053,0.005,-0.271
20101026,-0.531,0,-0.267,-0.253
20101027,0.478,-0.053,-0.385,0.103
20101028,-0.702,-0.435,0.214,-0.224
20101029,-0.589,-0.853,-1.999,-1.762
20101101,-1.624,-0.672,-0.383,-0.52
20101102,-0.328,-1.166,-0.055,0.057
20101104,1.629,2.212,1.733,2.147
20101105,2.553,3.307,2.5,2.815
20101108,1.821,0.536,1.724,1.105
20101109,-0.362,-0.175,-0.362,-0.396
20101110,0.876,1.227,0.975,1.393
20101111,1.224,0.406,0.925,0.314
20101112,-0.61,-0.304,-1.176,-1.395
20101115,-0.051,-0.152,0.257,1.051
20101116,0.964,0.755,0.512,-0.31
20101117,-1.99,-0.977,-0.98,0.149
20101118,1.229,2.038,1.082,2.038
20101119,3.058,1.19,2.169,0.087
20101122,0.148,0.246,0.696,0.922
20101124,-2.193,-0.94,-1.901,-0.845
20101125,1.798,0.545,1.404,0.494
20101126,-0.198,0.148,-0.005,-0.4
20101129,-0.05,0.148,0.005,0.857
20101130,-0.099,-0.444,-1.016,-1.884
20101201,-1.199,-1.149,-0.237,0.512
20101202,2.286,2.031,2.294,1.791
20101203,-0.044,-0.142,0.099,0.096
20101206,-0.005,-0.005,-0.148,-0.109
20101207,-0.148,-0.143,-0.445,-0.257
20101208,0.442,0.979,0.888,0.896
20101209,0.81,0.287,0.587,0.522
20101210,-0.224,0.291,-0.587,-0.721
20101213,-0.586,-0.282,0.118,0.799
20101214,0.635,0.239,0.611,0.222
20101215,0.437,0.145,0.2,-0.068
20101216,-0.097,0.193,0.097,0.015
20101217,0.097,-0.242,-0.049,-0.072
20101220,-0.243,-0.339,-1.026,-0.852
20101221,-0.195,1.034,0.827,1.497
20101222,0.776,-0.067,0.588,-0.232
20101224,-0.825,-1.106,-0.632,-0.652
20101227,0.292,1.01,0.336,0.744
20101228,0.175,-0.55,-0.097,-0.614
20101229,-0.369,0.309,-0.097,0.503
20101230,0.292,-0.489,-0.924,-1.124
20110104,0.223,0.975,1.279,1.64
20110105,0.416,-0.091,0.387,-0.167
20110106,1.208,1.245,1.353,1.425
20110107,0.048,0.121,0.091,0.107
20110111,-0.315,-0.085,-0.315,-0.288
20110112,0.866,0.332,0.3,0.02
20110113,0.378,0.425,0.665,0.729
20110114,-0.331,-0.359,-0.741,-0.86
20110117,-0.123,-0.142,-0.095,0.036
20110118,-0.761,-0.142,-0.287,0.153
20110119,0.903,0.331,0.763,0.362
20110120,-0.712,-0.759,-1.05,-1.141
20110121,-0.239,-0.339,-1.596,-1.572
20110124,-1.395,-1.148,0.195,0.685
20110125,0.483,1.249,0.727,1.147
20110126,0.385,-0.335,0.429,-0.599
20110127,0.431,0.43,0.197,0.735
20110128,0.096,-0.095,-0.965,-1.136
20110131,-2.467,-2.074,-1.366,-1.189
20110201,0.586,0.341,0.637,0.357
20110202,0.921,1.876,1.16,1.764
20110203,0.433,-0.43,0.481,-0.249
20110204,1.241,1.284,1.194,1.069
20110207,1.038,0.702,0.289,0.459
20110208,-0.141,-0.094,0.519,0.414
20110209,0.422,0.469,-0.217,-0.171
20110210,-0.969,-0.633,-0.283,-0.115
20110214,1.016,0.918,0.942,1.124
20110215,0.346,0.251,0.421,0.197
20110216,0.372,0.787,0.368,0.572
20110217,1.017,0.46,0.607,0.262
20110218,-0.507,-0.322,-0.092,0.057
20110221,-0.065,0.046,-0.185,0.136
20110222,-0.678,-0.972,-1.4,-1.792
20110223,-1.407,-0.841,-0.665,-0.806
20110224,-0.416,-1.122,-1.319,-1.202
20110225,-0.666,-0.123,0.239,0.706
20110228,0.257,0.898,-0.077,0.92
20110301,1.587,1.202,2.08,1.216
20110302,-0.545,-1.249,-1.632,-2.463
20110303,-0.757,-0.236,0.268,0.888
20110304,2.068,1.638,1.322,1.012
20110307,-1.311,-1.454,-1.846,-1.78
20110308,-0.852,-0.467,0.381,0.192
20110309,0.899,0.895,0.57,0.609
20110310,-0.823,-1.104,-1.574,-1.476
20110311,-1.705,-1.606,-1.697,-1.74
20110314,-7.783,-5.528,-7.149,-6.381
20110315,-3.615,-5.55,-19.129,-10.576
20110316,-1.418,-1.65,11.066,4.945
20110317,-6.371,-0.604,-3.942,-1.452
20110318,6.129,1.963,7.219,2.687
20110322,4.961,3.71,4.107,4.269
20110323,0.084,-0.443,-0.839,-1.667
20110324,-1.073,-0.697,0.373,-0.153
20110325,1.314,0.781,0.583,1.066
20110328,-0.293,-0.293,-0.646,-0.606
20110329,-2.31,-0.52,-0.961,-0.205
20110330,1.785,2.207,1.682,2.606
20110331,2.721,0.508,1.955,0.476
20110401,-0.103,0.669,0.362,-0.48
20110404,0.154,-0.153,0.149,0.108
20110405,-0.41,-0.824,-1.458,-1.069
20110406,-0.526,-0.577,-0.052,-0.325
20110407,-0.155,0.16,0.151,0.068
20110408,-1.093,1.231,-0.466,1.83
20110411,1.64,-0.357,1.716,-0.497
20110412,-1.275,-1.755,-2.115,-1.706
20110413,-0.712,0.54,0.205,0.895
20110414,0.576,0.259,0.367,0.132
20110415,0.604,-0.264,0.267,-0.648
20110418,-0.499,-0.493,-0.366,-0.364
20110419,-1.524,-1.331,-1.585,-1.217
20110420,1.106,1.57,1.322,1.741
20110421,1.508,0.982,1.357,0.818
20110422,-0.673,0.051,-0.317,-0.037
20110425,0.776,0.154,0.42,-0.106
20110426,-0.828,-1.291,-1.25,-1.178
20110427,0.156,1.085,1.038,1.383
20110428,1.084,1.277,0.832,1.616
20110502,2.284,1.96,2.289,1.556
20110506,-1.874,-1.707,-1.679,-1.46
20110509,1.017,0.197,0.056,-0.66
20110510,-0.711,-0.451,-0.256,0.249
20110511,1.115,0.809,0.867,0.462
20110512,-1.575,-0.961,-1.33,-1.508
20110513,-0.154,-0.873,-1.714,-0.701
20110516,-1.759,-1.597,0.052,-0.942
20110517,-0.786,0,-0.525,0.091
20110518,0.994,0.985,0.891,0.989
20110519,1.139,0.36,0.156,-0.428
20110520,-0.983,-0.619,0,-0.143
20110523,-0.783,-1.307,-1.733,-1.536
20110524,-1.372,-0.52,-0.324,0.175
