date,close
20140618,0.929
20140619,1.610
20140620,-0.076
20140623,0.129
20140624,0.045
20140625,-0.716
20140626,0.274
20140627,-1.404
20140630,0.444
20140701,1.076
20140702,0.285
20140703,-0.141
20140704,0.577
20140707,-0.374
20140708,-0.424
20140709,-0.077
20140710,-0.565
20140711,-0.345
20140714,0.872
20140715,0.641
20140716,-0.103
20140717,-0.059
20140718,-1.011
20140722,0.835
20140723,-0.096
20140724,-0.288
20140725,1.128
20140728,0.462
20140729,0.569
20140730,0.180
20140731,-0.163
20140801,-0.627
20140804,-0.314
20140805,-1.001
20140806,-1.053
20140807,0.478
20140808,-3.026
20140811,2.355
20140812,0.203
20140813,0.344
20140814,0.661
20140815,0.025
20140818,0.028
20140819,0.827
20140820,0.030
20140821,0.849
20140822,-0.302
20140825,0.475
20140826,-0.591
20140827,0.088
20140828,-0.484
20140829,-0.228
20140901,0.337
20140902,1.233
20140903,0.381
20140904,-0.332
20140905,-0.048
20140908,0.232
20140909,0.280
20140910,0.251
20140911,0.760
20140912,0.245
20140916,-0.231
20140917,-0.144
20140918,1.120
20140919,1.566
20140922,-0.709
20140924,-0.238
20140925,1.270
20140926,-0.885
20140929,0.496
20140930,-0.844
20141001,-0.566
20141002,-2.648
20141003,0.297
20141006,1.154
20141007,-0.676
20141008,-1.197
20141009,-0.753
20141010,-1.159
20141014,-2.408
20141015,0.913
20141016,-2.248
20141017,-1.407
20141020,3.905
20141021,-2.052
20141022,2.610
20141023,-0.375
20141024,1.003
20141027,0.633
20141028,-0.383
20141029,1.451
20141030,0.668
20141031,4.713
20141104,2.697
20141105,0.443
20141106,-0.859
20141107,0.522
20141110,-0.593
20141111,2.027
20141112,0.425
20141113,1.132
20141114,0.562
20141117,-3.001
20141118,2.158
20141119,-0.319
20141120,0.070
20141121,0.327
20141125,0.288
20141126,-0.138
20141127,-0.780
20141128,1.218
20141201,0.743
20141202,0.415
20141203,0.323
20141204,0.937
20141205,0.186
20141208,0.085
20141209,-0.684
20141210,-2.276
20141211,-0.895
20141212,0.659
20141215,-1.579
20141216,-2.033
20141217,0.384
20141218,2.294
20141219,2.362
20141222,0.078
20141224,1.235
20141225,-0.255
20141226,0.057
20141229,-0.501
20141230,-1.587
20150105,-0.241
20150106,-3.065
20150107,0.013
20150108,1.655
20150109,0.178
20150113,-0.642
20150114,-1.722
20150115,1.845
20150116,-1.440
20150119,0.886
20150120,2.048
20150121,-0.495
20150122,0.281
20150123,1.049
20150126,-0.247
20150127,1.702
20150128,0.154
20150129,-1.071
20150130,0.386
20150202,-0.660
20150203,-1.274
20150204,1.959
20150205,-0.990
20150206,0.819
20150209,0.359
20150210,-0.335
20150212,1.836
20150213,-0.370
20150216,0.509
20150217,-0.098
20150218,1.172
20150219,0.360
20150220,0.369
20150223,0.732
20150224,0.737
20150225,-0.098
20150226,1.074
20150227,0.065
20150302,0.154
20150303,-0.062
20150304,-0.595
20150305,0.258
20150306,1.162
20150309,-0.956
20150310,-0.670
20150311,0.312
20150312,1.419
20150313,1.376
20150316,-0.043
20150317,0.987
20150318,0.551
20150319,-0.348
20150320,0.429
20150323,0.988
20150324,-0.207
20150325,0.166
20150326,-1.403
20150327,-0.957
20150330,0.650
20150331,-1.059
20150401,-0.900
20150402,1.450
20150403,0.631
20150406,-0.191
20150407,1.243
20150408,0.757
20150409,0.745
20150410,-0.151
20150413,-0.011
20150414,0.016
20150415,-0.196
20150416,0.081
20150417,-1.178
20150420,-0.094
20150421,1.389
20150422,1.123
20150423,0.267
20150424,-0.834
20150427,-0.184
20150428,0.378
20150430,-2.724
20150501,0.060
20150507,-1.235
20150508,0.451
20150511,1.240
20150512,0.020
20150513,0.710
20150514,-0.989
20150515,0.828
20150518,0.794
20150519,0.682
20150520,0.846
20150521,0.031
20150522,0.304
20150525,0.734
20150526,0.116
20150527,0.172
20150528,0.385
20150529,0.057
20150601,0.033
20150602,-0.130
20150603,-0.340
20150604,0.072
20150605,-0.133
20150608,-0.018
20150609,-1.780
20150610,-0.249
20150611,1.665
20150612,0.118
20150615,-0.095
20150616,-0.639
20150617,-0.191
20150618,-1.136
20150619,0.913
20150622,1.251
20150623,1.849
20150624,0.281
20150625,-0.464
20150626,-0.315
20150629,-2.922
20150630,0.624
20150701,0.461
20150702,0.946
20150703,0.084
20150706,-2.104
20150707,1.306
20150708,-3.186
20150709,0.595
20150710,-0.382
20150713,1.555
20150714,1.460
20150715,0.382
20150716,0.666
20150717,0.246
20150721,0.921
20150722,-1.198
20150723,0.437
20150724,-0.676
20150727,-0.951
20150728,-0.104
20150729,-0.128
20150730,1.077
20150731,0.304
20150803,-0.181
20150804,-0.135
20150805,0.456
20150806,0.244
20150807,0.291
20150810,0.405
20150811,-0.424
20150812,-1.596
20150813,0.989
20150814,-0.370
20150817,0.490
20150818,-0.320
20150819,-1.628
20150820,-0.940
20150821,-3.029
20150824,-4.715
20150825,-4.039
20150826,3.152
20150827,1.070
20150828,2.980
20150831,-1.293
20150901,-3.912
20150902,-0.388
20150903,0.480
20150904,-2.170
20150907,0.383
20150908,-2.456
20150909,7.426
20150910,-2.541
20150911,-0.194
20150914,-1.648
20150915,0.338
20150916,0.802
20150917,1.424
20150918,-1.984
20150924,-2.797
20150925,1.741
20150928,-1.325
20150929,-4.132
20150930,2.665
20151001,1.904
20151002,0.015
20151005,1.569
20151006,0.998
20151007,0.750
20151008,-0.997
20151009,1.627
20151013,-1.112
20151014,-1.903
20151015,1.144
20151016,1.071
20151019,-0.882
20151020,0.418
20151021,1.889
20151022,-0.640
20151023,2.090
20151026,0.645
20151027,-0.902
20151028,0.669
20151029,0.173
20151030,0.775
20151102,-2.118
20151104,1.296
20151105,0.996
20151106,0.777
20151109,1.939
20151110,0.145
20151111,0.102
20151112,0.032
20151113,-0.513
20151116,-1.042
20151117,1.214
20151118,0.094
20151119,1.066
20151120,0.101
20151124,0.227
20151125,-0.389
20151126,0.487
20151127,-0.304
20151130,-0.689
20151201,1.333
20151202,-0.372
20151203,0.009
20151204,-2.208
20151207,0.988
20151208,-1.049
20151209,-0.987
20151210,-1.327
20151211,0.961
20151214,-1.821
20151215,-1.696
20151216,2.574
20151217,1.581
20151218,-1.913
20151221,-0.373
20151222,-0.155
20151224,-0.515
20151225,-0.110
20151228,0.554
20151229,0.575
20151230,0.271
20160104,-3.109
20160105,-0.418
20160106,-0.999
20160107,-2.358
20160108,-0.391
20160112,-2.744
20160113,2.844
20160114,-2.716
20160115,-0.546
20160118,-1.123
20160119,0.546
20160120,-3.779
20160121,-2.460
20160122,5.710
20160125,0.895
20160126,-2.377
20160127,2.687
20160128,-0.716
20160129,2.760
20160201,1.961
20160202,-0.643
20160203,-3.202
20160204,-0.854
20160205,-1.331
20160208,1.092
20160209,-5.555
20160210,-2.340
20160212,-4.963
20160215,6.911
20160216,0.199
20160217,-1.368
20160218,2.251
20160219,-1.428
20160222,0.897
20160223,-0.367
20160224,-0.852
20160225,1.401
20160226,0.297
20160229,-1.004
20160301,0.366
20160302,4.027
20160303,1.267
20160304,0.322
20160307,-0.610
20160308,-0.761
20160309,-0.843
20160310,1.255
20160311,0.512
20160314,1.726
20160315,-0.679
20160316,-0.837
20160317,-0.225
20160318,-1.257
20160322,1.917
20160323,-0.279
20160324,-0.641
20160325,0.652
20160328,0.771
20160329,-0.180
20160330,-1.322
20160331,-0.715
20160401,-3.612
20160404,-0.253
20160405,-2.451
20160406,-0.111
20160407,0.219
20160408,0.454
20160411,-0.446
20160412,1.122
20160413,2.801
20160414,3.183
20160415,-0.373
20160418,-3.455
20160419,3.611
20160420,0.190
20160421,2.668
20160422,1.196
20160425,-0.761
20160426,-0.494
20160427,-0.362
20160428,-3.678
20160502,-3.162
20160506,-0.252
20160509,0.676
20160510,2.130
20160511,0.083
20160512,0.405
20160513,-1.416
20160516,0.330
20160517,1.126
20160518,-0.049
20160519,0.012
20160520,0.537
20160523,-0.490
20160524,-0.940
20160525,1.555
20160526,0.090
20160527,0.371
20160530,1.376
20160531,0.973
20160601,-1.634
20160602,-2.346
20160603,0.480
20160606,-0.374
20160607,0.574
20160608,0.928
20160609,-0.970
20160610,-0.403
20160613,-3.570
20160614,-1.005
20160615,0.381
20160616,-3.097
20160617,1.067
20160620,2.317
20160621,1.269
20160622,-0.641
20160623,1.069
20160624,-8.253
20160627,2.361
20160628,0.091
20160629,1.578
20160630,0.058
20160701,0.682
20160704,0.593
20160705,-0.677
20160706,-1.870
20160707,-0.670
20160708,-1.114
20160711,3.907
20160712,2.433
20160713,0.840
20160714,0.947
20160715,0.681
20160719,1.357
20160720,-0.248
20160721,0.766
20160722,-1.094
20160725,-0.042
20160726,-1.438
20160727,1.705
20160728,-1.134
20160729,0.559
20160801,0.401
20160802,-1.480
20160803,-1.899
20160804,1.062
20160805,-0.003
20160808,2.408
20160809,0.685
20160810,-0.178
20160812,1.098
20160815,-0.298
20160816,-1.632
20160817,0.895
20160818,-1.563
20160819,0.362
20160822,0.316
20160823,-0.609
20160824,0.604
20160825,-0.249
20160826,-1.186
20160829,2.277
20160830,-0.072
20160831,0.964
20160901,0.233
20160902,-0.007
20160905,0.659
20160906,0.260
20160907,-0.408
20160908,-0.316
20160909,0.041
20160912,-1.741
20160913,0.336
20160914,-0.689
20160915,-1.267
20160916,0.694
20160920,-0.164
20160921,1.895
20160923,-0.319
20160926,-1.258
20160927,0.839
20160928,-1.318
20160929,1.377
20160930,-1.472
20161003,0.901
20161004,0.822
20161005,0.498
20161006,0.474
20161007,-0.231
20161011,0.972
20161012,-1.091
20161013,-0.391
20161014,0.488
20161017,0.259
20161018,0.375
20161019,0.208
20161020,1.382
20161021,-0.296
20161024,0.290
20161025,0.756
20161026,0.153
20161027,-0.319
20161028,0.632
20161031,-0.123
20161101,0.100
20161102,-1.780
20161104,-1.347
20161107,1.595
20161108,-0.034
20161109,-5.506
20161110,6.508
20161111,0.175
20161114,1.700
20161115,-0.025
20161116,1.092
20161117,0.002
20161118,0.585
20161121,0.768
20161122,0.314
20161124,0.934
20161125,0.260
20161128,-0.132
20161129,-0.272
20161130,0.008
20161201,1.112
20161202,-0.471
20161205,-0.823
20161206,0.467
20161207,0.739
20161208,1.443
20161209,1.223
20161212,0.832
20161213,0.497
20161214,0.016
20161215,0.105
20161216,0.659
20161219,-0.049
20161220,0.529
20161221,-0.257
20161222,-0.087
20161226,-0.160
20161227,0.033
20161228,-0.007
20161229,-1.331
20161230,-0.161
20170104,2.479
20170105,-0.376
20170106,-0.341
20170110,-0.789
20170111,0.327
20170112,-1.195
20170113,0.794
20170116,-1.001
20170117,-1.486
20170118,0.429
20170119,0.937
20170120,0.344
20170123,-1.298
20170124,-0.547
20170125,1.424
20170126,1.794
20170127,0.335
20170130,-0.508
20170131,-1.705
20170201,0.559
20170202,-1.227
20170203,0.019
20170206,0.309
20170207,-0.348
20170208,0.511
20170209,-0.527
20170210,2.462
20170213,0.413
20170214,-1.138
20170215,1.029
20170216,-0.466
20170217,-0.585
20170220,0.086
20170221,0.675
20170222,-0.008
20170223,-0.043
20170224,-0.455
20170227,-0.917
20170228,0.060
20170301,1.426
20170302,0.879
20170303,-0.490
20170306,-0.463
20170307,-0.181
20170308,-0.467
20170309,0.335
20170310,1.470
20170313,0.149
20170314,-0.124
20170315,-0.164
20170316,0.065
20170317,-0.351
20170321,-0.337
20170322,-2.153
20170323,0.230
20170324,0.924
20170327,-1.448
20170328,1.138
20170329,0.076
20170330,-0.806
20170331,-0.811
20170403,0.390
20170404,-0.915
20170405,0.271
20170406,-1.411
20170407,0.363
20170410,0.711
20170411,-0.266
20170412,-1.047
20170413,-0.680
20170414,-0.496
20170417,0.107
20170418,0.344
20170419,0.074
20170420,-0.009
20170421,1.027
20170424,1.361
20170425,1.072
20170426,1.095
20170427,-0.195
20170428,-0.287
20170501,0.591
20170502,0.698
20170508,2.288
20170509,-0.265
20170510,0.287
20170511,0.308
20170512,-0.390
20170515,-0.071
20170516,0.251
20170517,-0.528
20170518,-1.326
20170519,0.189
20170522,0.446
20170523,-0.331
20170524,0.659
20170525,0.355
20170526,-0.639
20170529,-0.022
20170530,-0.024
20170531,-0.139
20170601,1.060
20170602,1.585
20170605,-0.032
20170606,-0.951
20170607,0.024
20170608,-0.378
20170609,0.521
20170612,-0.524
20170613,-0.049
20170614,-0.077
20170615,-0.260
20170616,0.560
20170619,0.622
20170620,0.807
20170621,-0.454
20170622,-0.141
20170623,0.110
20170626,0.103
20170627,0.355
20170628,-0.469
20170629,0.446
20170630,-0.928
20170703,0.112
20170704,-0.117
20170705,0.246
20170706,-0.437
20170707,-0.325
20170710,0.759
20170711,0.569
20170712,-0.482
20170713,0.007
20170714,0.095
20170717,-0.276
20170718,-0.317
20170719,0.105
20170720,0.616
20170721,-0.223
20170724,-0.619
20170725,-0.103
20170726,0.475
20170727,0.147
20170728,-0.598
20170731,-0.174
20170801,0.304
20170802,0.470
20170803,-0.253
20170804,-0.385
20170807,0.518
20170808,-0.299
20170809,-1.295
20170810,-0.045
20170814,-0.981
20170815,1.101
20170816,-0.122
20170817,-0.135
20170818,-1.186
20170821,-0.398
20170822,-0.048
20170823,0.262
20170824,-0.417
20170825,0.509
20170828,-0.014
20170829,-0.450
20170830,0.741
20170831,0.714
20170901,0.230
20170904,-0.935
20170905,-0.630
20170906,-0.144
20170907,0.199
20170908,-0.629
20170911,1.396
20170912,1.174
20170913,0.450
20170914,-0.294
20170915,0.514
20170918,1.082
20170919,0.858
20170920,0.055
20170921,0.182
20170922,-0.251
20170925,0.497
20170926,-0.331
20170927,-0.311
20170928,0.473
20170929,-0.034
20171002,0.218
20171003,1.040
20171004,0.061
20171005,0.009
20171006,0.301
20171010,0.640
20171011,0.277
20171012,0.351
20171013,0.952
20171016,0.473
20171017,0.378
20171018,0.126
20171019,0.399
20171020,0.043
20171023,1.108
20171024,0.499
20171025,-0.448
20171026,0.148
20171027,1.228
20171030,0.015
20171031,0.000
20171101,1.839
20171102,0.530
20171106,0.041
20171107,1.712
20171108,-0.104
20171109,-0.197
20171110,-0.822
20171113,-1.333
20171114,-0.004
20171115,-1.584
20171116,1.455
20171117,0.204
20171120,-0.605
20171121,0.693
20171122,0.475
20171124,0.123
20171127,-0.244
20171128,-0.043
20171129,0.492
20171130,0.564
20171201,0.413
20171204,-0.491
20171205,-0.374
20171206,-1.988
20171207,1.437
20171208,1.382
20171211,0.558
20171212,-0.317
20171213,-0.474
20171214,-0.280
20171215,-0.624
20171218,1.534
20171219,-0.148
20171220,0.104
20171221,-0.112
20171222,0.160
20171225,0.159
20171226,-0.203
20171227,0.081
20171228,-0.557
20171229,-0.084
20180104,3.205
20180105,0.882
20180109,0.570
20180110,-0.259
20180111,-0.327
20180112,-0.239
20180115,0.258
20180116,0.994
20180117,-0.349
20180118,-0.441
20180119,0.188
20180122,0.035
20180123,1.284
20180124,-0.763
20180125,-1.140
20180126,-0.159
20180129,-0.011
20180130,-1.438
20180131,-0.835
20180201,1.665
20180202,-0.905
20180205,-2.578
20180206,-4.841
20180207,0.162
20180208,1.128
20180209,-2.349
20180213,-0.647
20180214,-0.427
20180215,1.459
20180216,1.182
20180219,1.956
20180220,-1.017
20180221,0.208
20180222,-1.072
20180223,0.717
20180226,1.184
20180227,1.061
20180228,-1.447
20180301,-1.570
20180302,-2.530
20180305,-0.661
20180306,1.770
20180307,-0.774
