DATE,OPEN,HIGH,LOW,CLOSE,DOW,JPY,UST10
20131112,0.129,1.969,0.492,2.21,0.135,0.081,0.616
20131113,1.652,0.074,1.479,-0.148,-0.206,0.483,0.217
20131114,0.944,2.482,1.199,2.101,0.45,-0.392,-2.113
20131115,2.482,1.569,2.218,1.927,0.344,0.773,-0.85
20131118,1.446,0.463,0.745,-0.011,0.537,0.17,0.371
20131119,-1.032,-0.726,-0.574,-0.249,0.09,-0.19,-1.378
20131120,0.527,0.307,0.33,-0.334,-0.056,0.15,1.711
20131121,0.002,1.094,0.651,1.902,-0.416,-0.12,3.336
20131122,2.195,1.308,0.912,0.105,0.684,1.123,-0.572
20131125,-0.056,0.255,1.056,1.532,0.342,0.119,-1.591
20131126,-0.018,-0.264,-0.058,-0.667,0.048,0.394,-0.512
20131127,-0.566,-0.419,-0.301,-0.424,0.002,-0.374,-0.735
20131128,1.338,1.385,1.233,1.78,0.153,0.855,1.064
20131129,0.251,-0.007,-0.634,-0.416,-0.034,0.147,0.328
20131202,-0.011,-0.159,0.466,-0.043,-0.034,0.117,-0.073
20131203,0.559,0.579,0.527,0.602,-0.484,0.497,1.84
20131204,-1.454,-1.369,-2.168,-2.194,-0.59,-0.419,-0.466
20131205,-1.073,-0.962,-1.227,-1.507,-0.156,-0.156,1.886
20131206,-1.589,-0.669,-0.176,0.803,-0.431,-0.568,1.261
20131209,2.896,2.084,2.836,2.264,1.248,1.104,-0.558
20131210,0.496,-0.104,0.095,-0.249,0.033,0.359,-0.562
20131211,-0.797,-0.459,-1.137,-0.618,-0.328,-0.427,-1.347
20131212,-0.859,-1.096,-0.853,-1.123,-0.815,-0.39,1.838
20131213,-0.394,0.907,-0.026,0.399,-0.659,0.913,0.837
20131216,0.595,-0.805,-0.693,-1.638,0.101,-0.155,-0.453
20131217,-0.77,-0.561,0.673,0.826,0.817,-0.184,0.453
20131218,-0.111,1.723,0.13,2.003,-0.059,-0.35,-1.47
20131219,3.45,1.928,3.417,1.726,1.827,1.556,2.058
20131220,-0.119,-0.135,-0.276,0.071,0.069,-0.029,1.133
20131224,1.041,0.998,0.593,0.119,0.26,-0.163,-1.34
20131225,-0.596,-0.119,0.028,0.757,0.837,0.269,3.1
20131226,1.414,1.09,1.433,1.022,0.373,0.019,0.635
20131227,0.881,0.288,-0.159,0.028,0.372,0.411,-0.267
20131230,0.245,0.538,0.782,0.692,-0.009,0.343,0.334
20140106,-0.751,-0.962,-1.986,-2.375,0.157,-0.01,-1.004
20140107,-1.952,-1.425,-0.507,-0.596,-0.481,-0.898,-0.472
20140108,0.681,1.161,0.772,1.923,0.642,0.383,-0.576
20140109,0.371,-0.728,-0.429,-1.507,-0.413,0.229,1.686
20140110,-1.37,-0.516,-0.53,0.2,-0.109,-0.029,-0.738
20140114,-0.814,-1.649,-2.383,-3.126,-0.047,-0.651,-3.74
20140115,-0.052,0.934,1.63,2.474,-0.385,0.067,0.454
20140116,1.245,0.834,0.469,-0.39,0.658,0.326,0.694
20140117,-0.949,-0.994,-0.564,-0.081,-0.395,-0.191,-1.814
20140120,0.183,-0.356,-0.305,-0.591,0.253,-0.048,-0.706
20140121,-0.084,1.059,0.841,0.982,-0.134,-0.125,0.283
20140122,0.242,-0.152,-0.475,0.158,-0.134,0.134,0.106
20140123,0.958,0.553,0.377,-0.794,-0.251,0.192,1.228
20140124,-2.723,-3.012,-2.596,-1.958,-1.081,-1.203,-3.118
20140127,-2.501,-2.454,-2.348,-2.539,-1.984,-0.944,-2.183
20140128,-0.351,-0.143,0.129,-0.171,-0.26,0.244,1.134
20140129,0.832,1.941,1.375,2.66,0.571,0.409,0.073
20140130,-0.341,-1.779,-2.04,-2.48,-1.199,-0.653,-2.688
20140131,0.129,0.206,-0.603,-0.618,0.695,0.41,0.67
20140203,-2.297,-1.98,-1.018,-2,-0.949,-0.674,-1.985
20140204,-2.987,-3.363,-4.239,-4.267,-2.099,-1.025,-2.567
20140205,-0.982,-0.775,-0.09,1.22,0.47,0.651,2.074
20140206,0.143,0.441,1.131,-0.178,-0.032,-0.207,1.434
20140207,1.074,1.139,1.413,2.148,1.212,0.658,1.229
20140210,1.796,1.74,1.464,1.754,1.054,0.225,-0.668
20140212,1.18,1.006,1.369,0.554,0.049,-0.088,-0.56
20140213,-0.242,-0.588,-1.919,-1.809,1.021,0.273,3.461
20140214,-1.689,-0.739,-1.707,-1.537,0.398,-0.352,-1.055
20140217,-1.347,-1.723,-0.201,0.558,0.788,-0.363,0.402
20140218,1.183,3.221,1.777,3.079,-0.074,0.137,0.109
20140219,1.47,-0.637,1.439,-0.518,-0.074,0.421,-1.429
20140220,-0.193,-0.502,-1.721,-2.173,-0.559,-0.039,1.101
20140221,-0.563,1.062,1.307,2.842,0.576,-0.059,0.474
20140224,1.258,0.627,0.27,-0.188,-0.186,0.254,-0.729
20140225,1.334,0.745,2.022,1.431,0.643,-0.029,0.329
20140226,-0.709,-0.066,-0.409,-0.537,-0.17,-0.264,-1.396
20140227,0.291,-0.462,-0.35,-0.32,0.116,0.147,-1.378
20140228,-0.069,-0.476,-0.736,-0.551,0.457,-0.244,-1.018
20140303,-1.775,-1.748,-2.004,-1.281,0.301,-0.314,0.378
20140304,-0.773,0.444,0.712,0.472,-0.946,-0.354,-1.752
20140305,2.39,1.628,2.386,1.189,1.399,0.746,3.696
20140306,0.186,1.397,-0.175,1.579,-0.218,0.098,0.259
20140307,2.297,0.718,1.826,0.916,0.376,0.74,1.138
20140310,-0.546,-0.304,-0.38,-1.013,0.188,0.204,1.845
20140311,-0.119,-0.066,0.24,0.685,-0.207,-0.01,-0.395
20140312,-1.164,-1.558,-1.978,-2.62,-0.412,-0.242,-0.324
20140313,-1.046,-0.67,-0.255,-0.097,-0.068,-0.243,-1.381
20140314,-2.189,-2.582,-3.507,-3.351,-1.425,-0.909,-3.236
20140317,-1.89,-1.249,-0.544,-0.35,-0.269,-0.472,0.415
20140318,1.65,1.205,1.374,0.931,1.124,0.404,1.421
20140319,0.03,0.893,-0.678,0.355,0.546,-0.325,-0.745
20140320,0.365,-0.786,-0.663,-1.661,-0.7,0.883,3.635
20140324,-1.742,-0.237,0.558,1.75,0.669,0.059,0
20140325,0.726,0.121,0.173,-0.361,-0.333,-0.147,-1.563
20140326,0.825,0.262,0.622,0.373,0.559,0.02,0.73
20140327,-1.494,0.615,-1.213,1.002,-0.606,-0.215,-2.057
20140328,1.874,0.365,2.037,0.499,-0.029,0.118,-0.409
20140331,1.79,0.881,1.351,0.893,0.361,0.624,1.48
20140401,0.208,0.181,0.226,-0.242,0.821,0.398,-0.147
20140402,0.184,1.33,0.957,1.038,0.454,0.406,1.315
20140403,0.744,0.627,0.557,0.837,0.244,0.231,1.834
20140404,-0.024,-0.436,0.162,-0.054,-0.003,0.038,-0.178
20140407,-0.835,-1.352,-1.588,-1.707,-0.969,-0.618,-2.714
20140408,-1.115,-1.049,-1.083,-1.373,-1.022,-0.165,-0.921
20140409,-1.919,-1.628,-2.257,-2.125,0.063,-1.269,-0.669
20140410,0.335,0.077,-0.315,0.003,1.108,0.167,0.372
20140411,-3.204,-3.13,-2.485,-2.407,-1.637,-0.442,-1.723
20140414,-1.007,-0.411,0.001,-0.358,-0.891,0.079,-0.72
20140415,1.299,0.63,0.603,0.621,0.91,0.226,0.834
20140416,0.412,2.268,1.114,2.963,0.551,0.088,-0.758
20140417,1.887,0.556,1.589,-0.001,0.993,0.294,0.19
20140418,0.647,0.248,0.631,0.683,-0.099,0.156,3.212
20140421,0.414,0.773,0.418,-0.027,0.124,0.029,-0.11
20140422,0.253,-0.309,-0.792,-0.855,0.124,0.195,-0.11
20140423,-0.729,-0.398,0.489,1.089,0.395,0,-0.147
20140424,0.57,0.117,-0.639,-0.976,-0.077,-0.078,-0.666
20140425,-1.338,-0.061,-0.276,0.168,0,-0.215,-0.409
20140428,-0.558,-1.595,-0.722,-0.982,-0.853,-0.147,-0.598
20140430,0.723,0.676,0.359,0.111,0.532,0.322,1.563
20140501,-0.365,0.497,0.457,1.258,0.8,-0.234,-2.316
20140502,0.787,-0.133,0.45,-0.191,-0.133,0.078,-1.255
20140507,-1.1,-1.214,-2.619,-2.977,-0.278,-0.147,-1.039
20140508,-1.124,-0.313,0.531,0.924,0.034,-0.265,0.155
20140509,-0.244,0.083,-0.12,0.253,0.196,-0.255,0.808
20140512,0.506,-0.223,0.277,-0.353,0.195,0.197,0.459
20140513,1.363,1.6,1.611,1.931,0.674,0.255,1.438
20140514,0.123,-0.307,-0.069,-0.137,0.12,0.137,-1.897
20140515,-0.733,-0.789,-1.118,-0.749,-0.609,-0.362,-2.442
20140516,-1.359,-1.393,-1.232,-1.42,-1.011,-0.305,-2.062
20140519,0.3,0.298,-0.176,-0.642,0.27,-0.059,1.076
20140520,-0.295,-0.046,0.33,0.49,0.125,-0.01,0.868
20140521,-0.846,-0.637,-0.526,-0.235,-0.837,-0.177,-1.226
20140522,1.552,2.215,1.303,2.083,0.965,0.049,0.792
20140523,1.558,1.101,1.802,0.864,0.061,0.345,0.786
20140526,1.252,0.511,0.874,0.966,0.381,0.236,-0.707
20140527,-0.019,0.965,0.394,0.233,0.208,-0.02,0.197
20140528,0.391,-0.182,0.136,0.235,0.208,0.039,-0.909
20140529,-0.419,-0.016,-0.237,0.073,-0.254,-0.147,-2.942
20140530,0.833,0.178,0.121,-0.337,0.393,-0.039,1.017
20140602,0.474,1.5,1.266,2.053,0.11,-0.02,0.202
20140603,2.086,0.849,1.668,0.656,0.158,0.598,2.079
20140604,-0.143,-0.131,-0.272,0.224,-0.127,0.107,2.809
20140605,0.299,0.459,0.211,0.076,0.091,0.244,0.269
20140606,0.173,0.021,0.172,-0.014,0.587,-0.351,-0.848
20140609,0.432,0.41,0.487,0.31,0.522,0.088,0.502
20140610,-0.485,-0.143,-0.992,-0.858,0.111,0.049,0.423
20140611,-0.867,-0.721,0.212,0.497,0.017,-0.166,1.22
20140612,-0.387,-0.55,-0.915,-0.639,-0.604,-0.274,0
20140613,-0.747,0.855,-0.209,0.827,-0.653,-0.353,-1.642
20140616,1.463,-0.43,0.244,-1.096,0.248,0.343,0.423
20140617,-0.577,-0.198,0.546,0.285,0.031,-0.226,-0.423
20140618,0.313,0.749,0.313,0.929,0.164,0.294,2.133
20140619,0.865,1.543,0.948,1.61,0.582,-0.216,-2.403
20140620,1.438,0.303,1.098,-0.076,0.088,0.02,1.19
20140623,0.389,0.134,0.199,0.129,0.151,0.137,-0.497
20140624,-0.775,-0.117,-0.547,0.045,-0.058,-0.127,0.688
20140625,-0.021,-0.498,0.088,-0.716,-0.706,0.02,-1.884
20140626,0.15,-0.018,0.082,0.274,0.293,-0.088,-0.623
20140627,-0.192,-0.335,-1.656,-1.404,-0.127,-0.147,-1.139
20140630,-0.862,-0.761,0.166,0.444,0.034,-0.345,0.158
20140701,0.133,1.382,0.619,1.076,-0.15,-0.049,-0.158
20140702,1.482,0.36,1.371,0.285,0.766,0.197,1.373
20140703,0.189,-0.06,-0.199,-0.141,0.119,0.256,2.349
20140704,0.356,0.356,0.623,0.577,0.541,0.392,0.493
20140707,-0.368,-0.081,-0.264,-0.374,-0.129,-0.069,-0.512
20140708,-0.841,-0.569,-1.009,-0.424,-0.129,-0.275,-0.515
20140709,-0.721,-0.568,-0.262,-0.077,-0.693,-0.256,-2.127
20140710,0.813,0.158,0.198,-0.565,0.466,0.059,-0.117
20140711,-1.418,-0.804,-0.752,-0.345,-0.416,-0.305,-0.707
20140714,0.638,0.792,0.515,0.872,0.17,0.049,-0.871
20140715,1.016,0.758,1.092,0.641,0.657,0.168,1.225
20140716,0.099,-0.114,0.058,-0.103,0.031,0.138,0.196
20140717,0.346,0.271,-0.047,-0.059,0.453,-0.01,-0.866
20140718,-1.626,-1.598,-1.559,-1.011,-0.946,-0.503,-3.54
20140722,0.803,1.121,1.168,0.835,0.724,0.158,1.625
20140723,0.461,-0.103,0.192,-0.096,0.078,0.138,-0.647
20140724,-0.11,0.045,-0.558,-0.288,-0.157,0.01,0.122
20140725,-0.051,0.485,0.717,1.128,-0.017,0.325,1.328
20140728,0.549,0.637,0.554,0.462,-0.724,0.029,-1.409
20140729,0.889,0.488,0.833,0.569,0.13,0.02,0.807
20140730,0.334,0.217,0.25,0.18,-0.416,0.265,-1.01
20140731,0.739,0.592,0.154,-0.163,-0.188,0.654,3.903
20140801,-1.416,-1.005,-0.756,-0.627,-1.896,0,0.078
20140804,-0.238,-0.427,-0.394,-0.314,-0.423,-0.166,-2.69
20140805,0.208,-0.182,-0.822,-1.001,0.459,-0.039,-0.362
20140806,-1.605,-1.535,-1.264,-1.053,-0.847,0,0.161
20140807,-0.798,-0.184,-0.394,0.478,0.084,-0.469,-0.807
20140808,-0.497,-1.113,-2.067,-3.026,-0.458,0,-2.46
20140811,-0.273,0.577,1.479,2.355,1.128,-0.049,0.538
20140812,0.941,0.49,1.011,0.203,0.097,0.127,0.289
20140813,-0.35,-0.001,-0.115,0.344,-0.057,0.068,0.82
20140814,1.136,0.673,1.082,0.661,0.55,0.166,-1.191
20140815,0.214,-0.069,0.027,0.025,0.37,0.01,-0.705
20140818,0.009,0.241,0.173,0.028,-0.304,-0.078,-2.614
20140819,0.867,0.718,0.818,0.827,1.05,0.205,2.239
20140820,0.22,0.109,0.03,0.03,0.479,0.331,0.375
20140821,0.29,0.702,0.595,0.849,0.351,0.813,1.035
20140822,0.559,0.172,-0.009,-0.302,0.355,0.077,-0.786
20140825,-0.055,-0.001,0.187,0.475,-0.225,0.106,-0.249
20140826,0.001,-0.098,-0.219,-0.591,0.444,0.115,-0.794
20140827,-0.341,-0.161,-0.345,0.088,0.175,0.01,0.586
20140828,-0.479,-0.645,-0.273,-0.484,0.089,-0.202,-1.555
20140829,-0.378,-0.26,-0.441,-0.228,-0.248,-0.135,-0.979
20140901,0.199,0.2,0.552,0.337,0.11,0.346,0.299
20140902,0.467,1.657,0.488,1.233,-0.09,0.269,0.595
20140903,1.729,0.583,1.325,0.381,-0.09,0.688,2.677
20140904,-0.611,-0.612,-0.382,-0.332,0.063,-0.257,-1.037
20140905,0.578,0.38,-0.142,-0.048,-0.051,0.438,2.268
20140908,-0.473,-0.395,0.096,0.232,0.396,-0.162,0.244
20140909,0.493,0.415,0.508,0.28,-0.151,0.881,0.487
20140910,-0.681,-0.001,-0.454,0.251,-0.572,0.151,1.247
20140911,1.219,0.819,1.203,0.76,0.322,0.61,1.625
20140912,0.026,0.372,0.194,0.245,-0.116,0.252,0.275
20140916,0.069,-0.292,-0.088,-0.231,-0.361,0.205,2.287
20140917,0.327,0.195,0.111,-0.144,0.847,-0.196,-0.577
20140918,0.552,0.852,0.72,1.12,0.145,1.179,1.074
20140919,0.878,1.589,1.041,1.566,0.634,0.295,-0.153
20140922,0.637,-0.398,-0.005,-0.709,0.08,0.312,-1.54
20140924,-1.086,-0.586,-0.468,-0.238,-0.621,-0.193,-0.467
20140925,1.367,1.045,1.292,1.27,0.217,0.174,0
20140926,-1.476,-0.751,-1.333,-0.885,-1.547,-0.257,-2.446
20140929,1.549,0.568,1.076,0.496,0.983,0.486,0.954
20140930,-0.53,-0.562,-1.258,-0.844,-0.245,0.183,-1.957
20141001,-0.489,-0.165,0.139,-0.566,-0.166,0.164,0.643
20141002,-1.735,-1.888,-2.74,-2.648,-1.407,-0.705,-4.341
20141003,-1.769,-1.352,-0.56,0.297,-0.022,-0.433,1.948
20141006,1.688,1.654,1.589,1.154,1.234,1.237,0
20141007,-0.259,-0.358,-0.334,-0.676,-0.105,-0.888,-0.659
20141008,-1.697,-1.711,-1.501,-1.197,-1.617,-0.71,-3.319
20141009,0.684,0.565,-0.386,-0.753,1.63,0.046,-0.987
20141010,-2.51,-2.488,-1.56,-1.159,-1.991,-0.222,0.388
20141014,-1.688,-1.681,-2.005,-2.408,-0.694,-0.158,-1.778
20141015,-0.181,-0.035,-0.021,0.913,-1.393,-0.568,-3.971
20141016,-1.372,-1.857,-1.65,-2.248,-1.069,-1.071,-3.144
20141017,-0.06,0.159,-0.983,-1.407,-0.152,0.386,1.028
20141020,0.179,1.874,1.981,3.905,1.62,0.516,2.207
20141021,1.954,0.027,-0.391,-2.052,0.118,0.065,-0.273
20141022,-0.511,0.531,1.61,2.61,1.303,0.047,1.538
20141023,0.369,0.241,0.387,-0.375,-0.928,0.131,-0.315
20141024,1.712,0.944,1.138,1.003,1.307,1.049,2.535
20141027,0.325,0.305,0.666,0.633,0.762,-0.102,-0.484
20141028,-0.267,-0.322,-0.46,-0.383,0.075,-0.324,-0.309
20141029,0.514,1.426,0.857,1.451,1.111,0.324,1.799
20141030,0.993,0.676,1.227,0.668,-0.185,0.673,0.909
20141031,1.405,5.169,1.48,4.713,1.294,0.293,-0.562
20141104,5.628,3.528,5.557,2.697,1.128,2.817,1.163
20141105,0.314,-0.777,0.342,0.443,-0.038,1.124,0
20141106,1.232,0.299,-0.315,-0.859,0.578,0.911,0.47
20141107,-0.35,-0.634,0.588,0.522,0.399,0.496,1.523
20141110,-1.043,-0.712,-0.66,-0.593,0.111,-0.583,-3.46
20141111,0.661,2.014,0.846,2.027,0.226,0.279,2.532
20141112,2.249,1.639,1.85,0.425,0.007,0.798,0.465
20141113,-0.355,-0.247,-0.409,1.132,-0.015,-0.259,0.084
20141114,1.893,0.686,1.164,0.562,0.23,0.234,-1.187
20141117,-0.797,-0.637,-2.296,-3.001,-0.102,0.457,-1.115
20141118,-1.114,-0.302,1.637,2.158,0.074,0.318,0.901
20141119,1.131,0.665,0.547,-0.319,0.227,0.188,-0.988
20141120,0.134,-0.372,-0.058,0.07,-0.012,0.945,1.754
20141121,-0.703,-0.15,-0.945,0.327,0.188,0.203,-0.852
20141125,1.177,0.624,1.534,0.288,0.513,-0.347,-1.118
20141126,-0.818,-0.331,-0.212,-0.138,0.027,0.136,-2.319
20141127,-0.216,-0.493,-0.715,-0.78,0.072,-0.204,-0.622
20141128,0.171,0.718,0.685,1.218,0.001,-0.025,-1.345
20141201,0.775,1.009,0.824,0.743,0.001,0.795,-1.914
20141202,0.034,0.219,0.012,0.415,-0.289,-0.211,2.858
20141203,1.651,1.091,1.251,0.323,0.576,0.699,2.561
20141204,0.616,0.172,0.657,0.937,0.185,0.485,-0.524
20141205,-0.336,0.054,-0.302,0.186,-0.07,-0.017,-2.036
20141208,1.021,0.604,0.62,0.085,0.327,1.36,3.126
20141209,-1.03,-0.772,-0.541,-0.684,-0.594,-0.603,-2.103
20141210,-1.111,-1.317,-2.648,-2.276,-0.288,-0.832,-2.057
20141211,-2.545,-2.108,-1.544,-0.895,-1.517,-1.583,-1.824
20141212,0.795,1.358,1.483,0.659,0.36,0.727,-0.184
20141215,-1.198,-1.54,-1.52,-1.579,-1.809,0.109,-4.046
20141216,-1.466,-2.125,-1.91,-2.033,-0.58,-0.82,1.525
20141217,-1.032,-0.026,-0.251,0.384,-0.654,-1.212,-2.586
20141218,2.682,2.243,2.742,2.294,1.673,1.914,3.574
20141219,2.124,1.99,1.937,2.362,2.398,0.143,3.315
20141222,0.992,0.403,0.577,0.078,0.15,0.562,-2.198
20141224,0.881,1.028,1.288,1.235,0.865,0.468,-0.185
20141225,-0.209,-0.241,-0.151,-0.255,0.393,0.366,4.888
20141226,-0.146,0.063,-0.026,0.057,0.065,-0.333,-0.398
20141229,0.76,0.396,-1.379,-0.501,0.065,0.258,-0.133
20141230,-1.193,-1.127,-0.428,-1.587,-0.086,0.216,-2.154
20150105,-2.149,-0.981,-1.336,-0.241,-0.306,-0.991,-0.546
20150106,-1.302,-2.479,-1.979,-3.065,-2.714,0.134,-7.481
20150107,-1.73,-0.802,-0.436,0.013,-0.746,-1.033,-4.835
20150108,1.53,1.573,1.229,1.655,1.218,0.707,1.587
20150109,1.462,0.572,0.664,0.178,1.822,0.343,2.458
20150113,-2.029,-1.481,-1.774,-0.642,-0.957,-0.949,-3.428
20150114,-0.053,-0.299,-0.344,-1.722,-0.7,-0.507,-2.335
20150115,-0.525,0.616,0.509,1.845,-1.065,-0.51,-2.66
20150116,-0.356,-1.633,-1.576,-1.44,-0.612,-0.994,-7.092
20150119,1.111,1.035,1.904,0.886,1.096,1.257,5.79
20150120,0.416,1.898,0.913,2.048,0.01,-0.06,-1.708
20150121,1.379,-0.215,0.67,-0.495,0.01,1.049,-0.501
20150122,-0.012,0.154,0.277,0.281,0.223,-0.726,4.583
20150123,1.229,1.011,1.335,1.049,1.469,0.457,-0.16
20150126,-1.35,-0.344,-1.008,-0.247,-0.797,-0.601,-4.535
20150127,2.082,1.683,1.992,1.702,0.035,0.576,2.157
20150128,-0.19,0.461,-0.1,0.154,-1.663,-0.499,0
20150129,0.289,-0.403,-0.232,-1.071,-1.133,-0.272,-6.148
20150130,0.687,0.167,0.488,0.386,1.303,0.628,2.13
20150202,-1.427,-1.016,-1.148,-0.66,-1.457,-0.713,-6.895
20150203,0.671,0.149,-1.08,-1.274,1.136,0.119,2.113
20150204,-0.598,0.5,1.512,1.959,1.744,-0.017,7.146
20150205,0.227,-0.7,-0.288,-0.99,0.037,-0.247,-2.877
20150206,0.606,0.461,0.675,0.819,1.192,0.213,3.929
20150209,0.531,0.557,0.287,0.359,-0.339,1.226,7.474
20150210,-0.72,-0.712,-0.588,-0.335,-0.535,-0.286,1.016
20150212,1.331,1.862,1.887,1.836,0.784,0.664,1.306
20150213,-0.041,-0.241,-0.111,-0.37,0.578,-0.268,-0.802
20150216,0.735,0.622,0.638,0.509,0.261,-0.303,2.925
20150217,-0.413,-0.359,-0.433,-0.098,0.078,-0.228,-1.377
20150218,0.856,1.067,1.062,1.172,0.078,0.648,6.054
20150219,0.734,0.656,0.798,0.36,-0.098,-0.386,-2.837
20150220,0.542,0.209,0.33,0.369,-0.245,0.126,1.759
20150223,0.885,0.804,0.569,0.732,0.856,0.076,-0.33
20150224,-0.169,0.509,0.141,0.737,-0.13,-0.185,-2.586
20150225,0.905,0.243,0.675,-0.098,0.508,0.143,-4.414
20150226,-0.26,0.759,0.185,1.074,0.084,-0.101,0
20150227,1.37,0.396,0.684,0.065,-0.056,0.47,2.948
20150302,0.133,0.39,0.323,0.154,-0.45,0.1,-1.738
20150303,0.218,-0.151,-0.238,-0.062,0.856,0.492,4.554
20150304,-1.03,-0.945,-0.77,-0.595,-0.467,-0.334,1.567
20150305,-0.314,0.186,0.368,0.258,-0.587,-0.042,-0.141
20150306,0.836,1.124,0.816,1.162,0.214,0.392,-0.094
20150309,0.308,-0.536,-0.397,-0.956,-1.55,0.573,5.96
20150310,0.096,0.245,-0.841,-0.67,0.775,0.264,-2.478
20150311,-1.526,-0.463,0.035,0.312,-1.867,-0.017,-3.293
20150312,0.975,0.905,1.022,1.419,-0.156,0.256,-0.567
20150313,1.754,1.709,1.416,1.376,1.463,-0.124,0.047
20150316,0.656,0.069,0.964,-0.043,-0.819,0.074,0.378
20150317,0.934,0.673,0.76,0.987,1.277,-0.049,-2.099
20150318,-0.093,0.389,0.082,0.551,-0.716,0.025,-1.066
20150319,0.549,0.007,-0.396,-0.348,1.264,-1.035,-6.753
20150320,-0.179,0.042,0.537,0.429,-0.65,0.573,2.675
20150323,0.656,1.084,0.862,0.988,0.935,-0.639,-1.948
20150324,0.565,-0.04,0.314,-0.207,-0.064,-0.25,-1.198
20150325,0.136,0.024,-0.531,0.166,-0.581,0.017,-1.904
20150326,-0.712,-0.773,-0.746,-1.403,-1.638,-0.209,2.842
20150327,-1.185,-0.169,-1.544,-0.957,-0.228,-0.251,3.518
20150330,-0.411,-0.594,0.665,0.65,0.195,-0.05,-1.82
20150331,1.529,0.682,-0.106,-1.059,1.478,0.786,-0.358
20150401,-2.39,-2.124,-1.463,-0.9,-1.12,0.05,-1.34
20150402,0.064,1.236,0.984,1.45,-0.439,-0.308,-3.593
20150403,0.766,0.006,0.906,0.631,0.367,-0.042,2.863
20150406,0.031,-0.057,-0.248,-0.191,0.331,-0.628,-3.782
20150407,1.257,1.245,1.342,1.243,0.329,0.47,3.048
20150408,0.971,0.901,0.981,0.757,-0.03,0.625,-0.634
20150409,0.614,0.562,0.652,0.745,0.151,-0.116,1.002
20150410,0.695,0.244,0.115,-0.151,0.314,0.374,2.947
20150413,-0.111,-0.152,-0.099,-0.011,0.549,-0.307,-0.716
20150414,-0.697,-0.266,0.015,0.016,-0.447,-0.067,-0.98
20150415,0.05,-0.046,-0.024,-0.196,0.331,-0.626,-1.567
20150416,0.121,-0.096,-0.413,0.081,0.42,-0.201,-0.528
20150417,-0.263,-0.398,-0.527,-1.178,-0.038,-0.118,0.264
20150420,-1.574,-0.452,-0.839,-0.094,-1.556,-0.076,-1.596
20150421,1.175,0.925,1.042,1.389,1.164,0.235,1.12
20150422,1.35,1.176,1.537,1.123,-0.474,0.394,1.317
20150423,1.131,0.532,0.664,0.267,0.493,0.209,3.648
20150424,-0.42,-0.543,-0.511,-0.834,0.113,-0.284,-1.423
20150427,-0.391,-0.364,-0.52,-0.184,0.119,-0.503,-2.068
20150428,0.024,0.321,0.61,0.378,-0.234,0.05,0.625
20150430,-1.108,-1.406,-2.677,-2.724,0.399,-0.151,3.92
20150501,-1.711,-1.539,-0.532,0.06,-1.5,0.42,1.585
20150507,-0.794,-0.453,-0.731,-1.235,1.024,0.676,3.714
20150508,-0.211,-0.012,0.233,0.451,-0.556,-0.367,3.077
20150511,1.653,1.129,1.461,1.24,1.479,0.067,-1.667
20150512,-0.15,-0.269,-0.61,0.02,-0.474,0.225,6.55
20150513,-0.201,0.838,0.139,0.71,-0.204,-0.183,-1.764
20150514,0.473,-0.375,0.267,-0.989,-0.043,-0.586,2.114
20150515,0.161,0.167,0.444,0.828,1.056,0.008,-2.649
20150518,0.37,0.704,0.546,0.794,0.111,0.101,-3.97
20150519,1.062,0.988,1.036,0.682,0.144,0.585,3.926
20150520,0.988,0.947,1.006,0.846,0.074,0.582,2.476
20150521,0.197,0.207,0.135,0.031,-0.147,0.554,-1.452
20150522,-0.033,-0.21,-0.223,0.304,0.002,-0.264,-2.785
20150525,0.607,0.685,0.928,0.734,-0.294,0.42,0.907
20150526,0.487,0.274,0.296,0.116,-0.524,0.008,-0.498
20150527,-0.248,0.192,-0.076,0.172,-0.527,1.267,-2.853
20150528,1.023,0.69,0.539,0.385,0.671,0.454,-0.562
20150529,-0.389,-0.092,0.171,0.057,-0.203,0.226,0.234
20150601,-0.321,-0.199,-0.48,0.033,-0.639,0.153,-0.564
20150602,0.78,0.117,0.293,-0.13,0.165,0.514,2.787
20150603,-0.787,-0.551,-0.355,-0.34,-0.158,-0.538,3.732
20150604,0.472,0.225,0.198,0.072,0.357,0.113,4.107
20150605,-0.69,-0.352,-0.368,-0.133,-0.949,0.105,-2.227
20150608,0.68,0.315,-0.02,-0.018,-0.314,0.992,4.24
20150609,-1.199,-1.04,-1.303,-1.78,-0.466,-0.912,-1.127
20150610,-0.825,-0.333,-0.395,-0.249,-0.014,-0.113,2.488
20150611,0.284,0.581,0.805,1.665,1.322,-1.352,1.786
20150612,1.222,0.266,0.756,0.118,0.216,0.61,-4.315
20150615,-1.116,-0.175,-0.622,-0.095,-0.782,-0.024,0.377
20150616,0.63,-0.163,0.144,-0.639,-0.603,0.024,-1.263
20150617,-0.132,-0.222,-0.533,-0.191,0.635,-0.049,-2.185
20150618,-0.556,-0.605,-0.678,-1.136,0.174,0.065,0.475
20150619,-0.204,-0.03,0.426,0.913,0.999,-0.381,0.602
20150622,0.108,1.176,0.488,1.251,-0.553,-0.244,-3.178
20150623,1.835,1.824,1.754,1.849,0.575,0.577,4.877
20150624,1.649,0.686,1.485,0.281,0.134,0.461,1.671
20150625,-0.536,-0.412,-0.383,-0.464,-0.986,-0.081,-1.713
20150626,-0.093,-0.388,-0.525,-0.315,-0.422,-0.186,1.63
